UID,SITE_ID,VISIT_NO,OE_SCORE
2013156,NRS18_VA_10005,1,1.026615029
2013157,NRS18_MD_10005,1,0.784614507
2013158,NRS18_ND_10008,1,0.85426391
2013159,NRS18_CO_11274,1,0.600132225
2013160,NRS18_CO_10004,1,0.910620268
2013161,NRS18_OK_10921,1,0.353511061
2013162,NRS18_CO_10012,1,0.702113917
2013163,NRS18_KS_10040,1,1.006366329
2013164,NRS18_TX_10026,1,0.919171939
2013165,NRS18_PA_10012,1,0.869529629
2013166,NRS18_PA_10007,1,1.050579521
2013167,NRS18_WI_10401,1,1.299175555
2013168,NRS18_CA_10018,1,0.472049066
2013169,NRS18_ND_10005,1,0.374975514
2013172,NRS18_NE_10025,1,0.112029151
2013173,NRS18_VA_10002,1,1.057360211
2013174,NRS18_AL_10005,1,0.330441228
2013175,NRS18_CT_10002,1,0.883407326
2013176,NRS18_OR_10054,1,1.129642004
2013177,NRS18_OK_10026,1,0.700151166
2013178,NRS18_IL_10031,1,0.615870129
2013179,NRS18_SD_10024,1,0.766953801
2013180,NRS18_DE_10005,2,0.839628613
2013181,NRS18_NY_10018,1,0.870079324
2013182,NRS18_CO_10013,2,0.975701214
2013183,NRS18_ID_10049,1,0.596219851
2013184,NRS18_MD_10015,1,0.972625739
2013185,NRS18_MD_10003,1,0.519798133
2013186,NRS18_KS_10140,1,0.962152838
2013187,NRS18_PA_10023,1,1.270894187
2013188,NRS18_AL_10010,2,0.38034257
2013189,NRS18_AR_10009,1,0.578932222
2013190,NRS18_CT_10017,1,0.456542336
2013191,NRS18_OK_10036,1,0.836918213
2013192,NRS18_FL_10042,1,0.971632018
2013193,NRS18_CT_10004,1,0.925107125
2013194,NRS18_OR_10022,1,1.417259806
2013195,NRS18_GA_10004,1,0.972575925
2013196,NRS18_CO_10061,1,0.812627288
2013197,NRS18_IL_10042,1,0.882178529
2013198,NRS18_VA_RF005,1,1.24775977
2013199,NRS18_SD_10034,1,0.966380672
2013200,NRS18_OH_10008,1,1.298771214
2013201,NRS18_ND_10035,1,0.914467493
2013202,NRS18_CA_10020,2,0.260936458
2013203,NRS18_CA_10055,1,0.23719579
2013204,NRS18_MD_10014,1,0.863987453
2013205,NRS18_AL_10019,1,0.252680135
2013206,NRS18_OR_10071,1,1.083322207
2013207,NRS18_PA_10032,1,0.71913657
2013208,NRS18_VT_10018,1,0.907940815
2013209,NRS18_RI_10006,1,0.871835104
2013210,NRS18_VT_10009,1,0.830419565
2013211,NRS18_VT_10012,1,0.915438267
2013212,NRS18_AR_10014,1,0.883730857
2013213,NRS18_IL_10037,1,0.424828481
2013214,NRS18_PA_10019,1,0.858799418
2013215,NRS18_WI_10046,1,1.406590888
2013216,NRS18_WI_10263,1,0.74790325
2013217,NRS18_UT_10435,1,1.151029819
2013218,NRS18_TX_10036,1,1.037825224
2013219,NRS18_ID_10042,1,0.63557266
2013220,NRS18_FL_10012,1,0.804470968
2013221,NRS18_AR_10015,1,1.091452496
2013222,NRS18_AL_10009,2,0.387548848
2013223,NRS18_RI_10199,1,0.562998544
2013225,NRS18_CO_10026,1,0.955816476
2013226,NRS18_CO_10002,2,0.55749631
2013227,NRS18_CO_10003,2,0.609611256
2013228,NRS18_AR_10001,1,0.853073552
2013229,NRS18_IL_11563,1,0.741264621
2013230,NRS18_CO_10055,1,1.000354746
2013231,NRS18_CO_10005,1,0.957134956
2013232,NRS18_TX_10050,1,1.331726155
2013233,NRS18_MS_10002,2,0.372768224
2013234,NRS18_NJ_10001,1,0.579758884
2013235,NRS18_NE_10004,1,0.883737648
2013236,NRS18_IL_10036,1,0.678891361
2013237,NRS18_OR_10002,2,0.982300738
2013238,NRS18_CO_10014,2,0.559452087
2013239,NRS18_CO_10977,1,0.990789661
2013240,NRS18_MD_10008,1,0.799480376
2013241,NRS18_VT_10017,1,1.182011459
2013242,NRS18_NH_10019,1,0.306171136
2013243,NRS18_TX_10023,1,0.725468184
2013244,NRS18_ND_10011,2,1.141676664
2013245,NRS18_CO_10034,1,1.172446088
2013246,NRS18_WI_10003,1,1.203943004
2013247,NRS18_NC_RF001,1,1.008749277
2013248,NRS18_MS_10001,2,1.029167893
2013254,NRS18_SD_10058,1,1.108955923
2013255,NRS18_NJ_10334,1,0.253440477
2013256,NRS18_UT_10032,1,1.153656424
2013257,NRS18_DE_10033,1,0.917863056
2013258,NRS18_ID_10992,1,0.904045079
2013259,NRS18_ID_10026,1,0.955339212
2013260,NRS18_ID_10028,1,1.018732895
2013261,NRS18_WI_10008,1,1.341317257
2013262,NRS18_CT_10003,1,0.699740088
2013263,NRS18_TX_10006,1,1.154088636
2013264,NRS18_NE_10028,1,0.784574524
2013265,NRS18_NE_10057,1,0.559246227
2013266,NRS18_MS_10009,2,0.698785562
2013267,NRS18_AL_10014,1,0.501309648
2013268,NRS18_MO_10035,1,1.323692857
2013269,NRS18_CO_10042,1,1.030836993
2013270,NRS18_FL_10003,1,0.616511567
2013271,NRS18_MO_10012,1,1.283666096
2013272,NRS18_CO_10017,1,1.289811326
2013273,NRS18_NC_RF002,1,0.987594778
2013274,NRS18_OR_10670,1,0.886332204
2013275,NRS18_VA_10014,1,1.097605928
2013276,NRS18_MS_10007,1,0.18726264
2013277,NRS18_WI_RF001,1,1.395111507
2013278,NRS18_MO_10030,1,0.719285853
2013279,NRS18_NE_10006,1,0.769204263
2013280,NRS18_OR_10819,1,1.104728481
2013281,NRS18_ID_10010,1,0.670419561
2013282,NRS18_WY_10003,1,0.574342144
2013283,NRS18_WY_10010,1,0
2013284,NRS18_FL_10004,1,0.582604691
2013285,NRS18_MO_10041,1,0.659205134
2013286,NRS18_NE_10007,1,0.996636447
2013287,NRS18_OH_10026,1,0.438080907
2013288,NRS18_OH_10015,1,0.7090581
2013289,NRS18_PA_10008,1,0.669296628
2013290,NRS18_OH_10025,1,0.967236587
2013291,NRS18_MO_10013,2,1.24070168
2013292,NRS18_WY_12048,1,0.929623882
2013293,NRS18_WY_11912,1,0.587371507
2013294,NRS18_MO_10023,1,0.696356485
2013295,NRS18_WY_10069,1,1.271817274
2013296,NRS18_MO_10020,1,0.812946937
2013297,NRS18_WI_10040,1,0.939540096
2013298,NRS18_IL_10008,1,0.311272136
2013299,NRS18_MO_10024,1,0.103714955
2013300,NRS18_MO_10042,1,0.1037819
2013301,NRS18_MO_10025,1,0.1037819
2013302,NRS18_MO_10014,2,0.487234457
2013303,NRS18_MO_10008,1,0
2013304,NRS18_OR_10023,1,0.218170073
2013305,NRS18_NC_10030,1,0.39311943
2013306,NRS18_MO_10002,2,0.671772747
2013307,NRS18_VA_10001,1,0.768711744
2013308,NRS18_GA_10006,1,1.03117322
2013309,NRS18_WY_10697,1,1.047391325
2013310,NRS18_WY_10084,1,1.032045959
2013311,NRS18_WI_10041,1,1.021554138
2013312,NRS18_KS_10087,1,0.351571245
2013313,NRS18_MO_10003,1,0.627146033
2013314,NRS18_OR_10068,1,1.053007122
2013315,NRS18_WY_11903,1,1.073188554
2013316,NRS18_TX_10019,1,0.766977424
2013317,NRS18_UT_10009,2,0.387154321
2013318,NRS18_CO_11425,1,0.585094931
2013319,NRS18_MA_10005,1,0.775119853
2013320,NRS18_MA_10006,2,0.676105475
2013321,NRS18_RI_10002,1,0.484320579
2013322,NRS18_WY_10016,1,0.979043787
2013323,NRS18_DE_10010,1,0.873458594
2013324,NRS18_WY_10004,1,0.855919881
2013325,NRS18_WI_10080,1,0.974425228
2013326,NRS18_IL_10002,2,0.556085486
2013327,NRS18_IL_10025,1,0.080098909
2013328,NRS18_TX_10003,1,0.981771379
2013329,NRS18_OR_10028,1,0.658402351
2013330,NRS18_MO_10019,1,0.955077643
2013331,NRS18_RI_10020,1,0.661382458
2013332,NRS18_VA_RF004,1,1.025508773
2013333,NRS18_WI_10032,1,1.241324192
2013334,NRS18_VT_10005,1,1.382412877
2013335,NRS18_MI_10013,1,0.730185102
2013336,NRS18_FL_10333,1,0.410049977
2013337,NRS18_WY_10027,1,0.913850849
2013338,NRS18_NH_10007,2,1.203897219
2013339,NRS18_RI_10006,2,1.017140955
2013340,NRS18_UT_10282,1,1.080933832
2013341,NRS18_VA_RF008,1,1.201667111
2013342,NRS18_VA_10021,1,1.256552967
2013343,NRS18_GA_10025,1,0.701445182
2013344,NRS18_WY_11306,1,0.977121459
2013345,NRS18_MI_10001,1,1.176068946
2013346,NRS18_TX_10034,1,0.281555145
2013347,NRS18_WY_10035,1,0.339335377
2013348,NRS18_WY_11896,1,0.685266758
2013349,NRS18_WY_11908,1,0.685266758
2013350,NRS18_CT_10002,2,0.957024603
2013351,NRS18_ID_10011,1,0.332392347
2013352,NRS18_ID_10035,1,1.202021198
2013353,NRS18_MO_10031,1,0.599261881
2013354,NRS18_MO_10021,1,0.673906856
2013355,NRS18_CT_10006,2,1.027658823
2013356,NRS18_MO_10010,1,0.743090631
2013357,NRS18_WI_10021,1,1.275117153
2013358,NRS18_WY_10029,1,1.143112117
2013359,NRS18_WY_10701,1,0.36679092
2013360,NRS18_OK_10005,1,1.264338463
2013361,NRS18_IN_10003,1,0.271159293
2013362,NRS18_WY_10090,1,0.887567389
2013363,NRS18_WY_10076,1,1.228255384
2013364,NRS18_WY_10014,1,1.148883143
2013365,NRS18_VA_10002,2,1.13288594
2013366,NRS18_WY_10068,1,1.228172842
2013367,NRS18_MO_10001,1,0.655494185
2013368,NRS18_KS_10015,1,1.052909635
2013369,NRS18_IL_11565,1,0.956193682
2013370,NRS18_MA_10009,1,1.069115652
2013371,NRS18_ID_10023,1,0.674272633
2013372,NRS18_FL_10011,1,0.902186582
2013373,NRS18_TX_10073,1,0.952376457
2013374,NRS18_RI_10001,2,0.419271243
2013375,NRS18_MO_10038,1,1.273111004
2013376,NRS18_NY_10022,1,0.757007307
2013377,NRS18_IN_10498,1,0.477403418
2013378,NRS18_KS_10006,1,0.892682871
2013379,NRS18_WY_12347,1,0.890511559
2013380,NRS18_MI_10042,1,1.095213883
2013381,NRS18_CO_RF003,1,0.961114966
2013382,NRS18_CO_RF005,1,0.951516046
2013383,NRS18_WY_10696,1,0.921958765
2013384,NRS18_IN_10053,1,0.591071778
2013385,NRS18_TN_10002,2,0.412325824
2013386,NRS18_MI_10032,1,0.608275695
2013387,NRS18_TX_10077,1,0.570889256
2013388,NRS18_NY_10002,1,0.890325968
2013389,NRS18_MA_10008,1,0.478590332
2013390,NRS18_WV_10181,1,0.704702232
2013391,NRS18_NH_10011,1,1.06643295
2013392,NRS18_SD_10019,1,0.81281442
2013393,NRS18_SD_10035,1,0.677604461
2013394,NRS18_CO_RF004,1,1.121234375
2013395,NRS18_WY_10015,1,0.79310353200000006
2013396,NRS18_OK_10920,1,0.870466367
2013397,NRS18_TX_10048,1,0.571126231
2013398,NRS18_NY_10066,1,0.833613607
2013399,NRS18_RI_10005,1,0.761601179
2013400,NRS18_PA_10042,1,0.977423799
2013401,NRS18_PA_10014,1,0.971014796
2013402,NRS18_IN_10001,2,0.924667232
2013404,NRS18_TN_10001,2,1.146393392
2013405,NRS18_NE_10013,1,0.781378891
2013406,NRS18_SC_RF001,1,0.727955593
2013407,NRS18_ID_10080,1,0.766393249
2013408,NRS18_PA_10039,1,0.802840894
2013409,NRS18_TN_10010,2,0.50129938
2013410,NRS18_MO_10034,1,0.857004047
2013411,NRS18_WY_10085,1,0.90845061
2013412,NRS18_WY_12197,1,1.294289491
2013413,NRS18_WY_12046,1,0.825907526
2013414,NRS18_WY_10089,1,0.954238695
2013415,NRS18_WV_10013,1,0.666257883
2013416,NRS18_RI_10201,1,0.896150627
2013417,NRS18_WY_10065,1,0.516187374
2013418,NRS18_WY_10845,1,0.645722191
2013419,NRS18_WY_10073,1,0.786342646
2013420,NRS18_CT_10032,1,0.75913997
2013421,NRS18_CA_10012,1,0.508195894
2013422,NRS18_SD_10045,1,1.406541473
2013423,NRS18_TN_11090,1,0.500572004
2013424,NRS18_WY_11299,1,0.994570093
2013425,NRS18_KS_10001,1,1.531173739
2013426,NRS18_CO_10224,1,0.928562386
2013428,NRS18_TX_10014,1,0.460254604
2013429,NRS18_CA_10795,1,0.254184842
2013430,NRS18_GA_10005,1,0.506280512
2013431,NRS18_SD_10021,1,1.278674066
2013432,NRS18_TN_10008,1,0.330275931
2013433,NRS18_NY_10041,1,1.024711986
2013434,NRS18_NJ_10002,1,0.868598538
2013435,NRS18_UT_10032,2,0.971500146
2013436,NRS18_MD_10002,2,0.932040255
2013437,NRS18_NY_10020,1,0.94782354
2013438,NRS18_WY_10010,2,0
2013439,NRS18_WY_10071,1,1.018028207
2013440,NRS18_TN_10019,1,0.677969973
2013441,NRS18_CT_10009,1,0.84405949
2013442,NRS18_OR_10006,1,1.11437701
2013443,NRS18_ME_10017,1,0.559688849
2013444,NRS18_MI_10001,2,0.940855157
2013445,NRS18_TX_10080,1,0.878990896
2013446,NRS18_ID_10021,1,1.270727697
2013447,NRS18_NY_10021,1,0.338234587
2013448,NRS18_NY_10064,1,0.68575774
2013449,NRS18_MA_10016,1,0.463493971
2013450,NRS18_TN_10009,2,1.113662615
2013451,NRS18_MA_10005,2,0.357747625
2013452,NRS18_AR_10001,2,0.767766197
2013453,NRS18_GA_10014,1,0.856043845
2013454,NRS18_WY_10021,1,0.660507977
2013455,NRS18_WY_10069,2,0.972566151
2013456,NRS18_RI_10002,2,0.345943271
2013457,NRS18_WI_10113,1,0.649120708
2013458,NRS18_OH_10021,1,0.750763687
2013459,NRS18_IA_10016,1,0.537710165
2013460,NRS18_WA_10023,1,1.186491636
2013461,NRS18_SD_10057,1,1.177313573
2013462,NRS18_MI_10039,1,0.764893068
2013463,NRS18_SD_10041,1,0.695059654
2013464,NRS18_IA_10001,1,1.000275669
2013465,NRS18_WI_10541,1,1.298483951
2013466,NRS18_NC_10023,1,0.948198839
2013467,NRS18_MO_10001,2,0.983241278
2013468,NRS18_RI_10005,2,0.707201095
2013469,NRS18_OH_10022,1,0.409868557
2013470,NRS18_SD_10053,1,1.122630892
2013471,NRS18_WY_10026,1,0.918926588
2013472,NRS18_FL_10037,1,0.554396882
2013473,NRS18_CT_10001,2,0.963321473
2013474,NRS18_MO_10029,1,0.987123406
2013475,NRS18_MI_10008,1,1.32171608
2013476,NRS18_MO_10026,1,0.937933334
2013477,NRS18_VA_10013,1,1.133390144
2013478,NRS18_TN_11089,1,0.399583825
2013479,NRS18_TX_10445,1,0.728502601
2013480,NRS18_TX_10021,1,1.141600794
2013481,NRS18_NE_10012,1,0.674963833
2013482,NRS18_WA_10029,1,0.738194052
2013483,NRS18_IA_10656,1,0.860440293
2013484,NRS18_PA_10218,1,0.619652095
2013485,NRS18_SD_10014,1,0.991445675
2013486,NRS18_WY_11151,1,0.801906602
2013487,NRS18_KY_10033,1,0.635521546
2013488,NRS18_KY_10032,1,0.160668797
2013489,NRS18_MD_10007,1,1.119759642
2013490,NRS18_SD_10060,1,0.638547946
2013491,NRS18_MI_10231,1,0.888636885
2013492,NRS18_ND_10026,1,0.883552352
2013493,NRS18_WI_10569,1,0.763515694
2013494,NRS18_WI_10050,1,0.987337689
2013495,NRS18_AL_10023,1,0.370206141
2013496,NRS18_IA_10004,1,0.979116768
2013497,NRS18_PA_10018,1,1.003026371
2013498,NRS18_WY_10078,1,1.003210444
2013499,NRS18_WY_11746,1,0.558501617
2013500,NRS18_TX_10042,1,0.92558007899999994
2013501,NRS18_AL_10002,2,0.566662265
2013502,NRS18_MO_10665,1,1.13395879
2013503,NRS18_MO_10039,1,0.972344295
2013504,NRS18_IA_10034,1,0.823384782
2013505,NRS18_MO_10051,1,0.763017309
2013506,NRS18_MO_10361,1,1.160935122
2013507,NRS18_NY_10549,1,1.073219593
2013508,NRS18_IL_10035,1,0.625130591
2013509,NRS18_MO_11111,1,1.044405379
2013510,NRS18_WY_10011,1,0.800527406
2013511,NRS18_MI_10044,1,1.237805893
2013512,NRS18_ND_10031,1,1.228671806
2013513,NRS18_WI_10049,1,0.754373834
2013514,NRS18_IL_10023,1,0.859063024
2013515,NRS18_MS_10022,1,0.202683139
2013516,NRS18_NJ_10007,1,0.075742222
2013517,NRS18_NJ_11083,1,0.370018619
2013518,NRS18_KS_10137,1,1.111929921
2013519,NRS18_WY_10052,1,1.30041339
2013520,NRS18_WY_11308,1,1.453491586
2013521,NRS18_IL_10022,1,1.383399391
2013522,NRS18_AR_10009,2,0.81050511
2013523,NRS18_MI_10040,1,0.560685891
2013524,NRS18_MI_10030,1,0.924804009
2013525,NRS18_OH_10028,1,0.854128598
2013526,NRS18_OH_10024,1,1.038829348
2013527,NRS18_MS_10021,1,0.703524024
2013528,NRS18_NJ_10001,2,0.644176538
2013529,NRS18_SD_10012,1,0.598442875
2013530,NRS18_OR_10035,1,0.845768274
2013531,NRS18_WY_10022,1,1.300335092
2013532,NRS18_AL_RF001,1,0.952634482
2013533,NRS18_WI_10051,1,1.133454348
2013534,NRS18_ND_10007,1,0.954074837
2013535,NRS18_MO_10213,1,0.665754454
2013536,NRS18_MS_10020,1,0.797611113
2013537,NRS18_OH_10007,1,0.221732709
2013538,NRS18_GA_10023,1,1.108953731
2013539,NRS18_NJ_10002,2,0.394817517
2013540,NRS18_NY_10065,1,0.285991446
2013541,NRS18_IL_10968,1,0.716249001
2013542,NRS18_SD_10026,1,0.66278925
2013543,NRS18_MI_10041,1,1.461959092
2013544,NRS18_TX_10022,1,1.213250133
2013545,NRS18_TX_10007,1,0.560040763
2013546,NRS18_MD_10005,2,0.697435118
2013547,NRS18_OR_10024,1,0.377826401
2013548,NRS18_MS_10006,1,0.797599261
2013549,NRS18_VA_10001,2,0.419297315
2013550,NRS18_MO_10006,1,1.12086709
2013551,NRS18_GA_10016,1,0.937465094
2013552,NRS18_IL_10040,1,1.03857535
2013553,NRS18_OH_10004,1,0.873089871
2013554,NRS18_NE_10013,2,0.446502223
2013555,NRS18_SD_10004,1,1.271021885
2013556,NRS18_WY_11145,1,0.744851519
2013557,NRS18_WY_10546,1,0.307897082
2013558,NRS18_CT_10037,1,1.028091449
2013559,NRS18_FL_10017,1,0.454591858
2013560,NRS18_MO_10004,1,1.023760479
2013561,NRS18_OH_10038,1,1.062169203
2013562,NRS18_AL_10020,1,1.079630744
2013563,NRS18_NY_10021,2,0.541175339
2013564,NRS18_NJ_10013,1,0.824846487
2013565,NRS18_VA_10011,1,0.767259765
2013566,NRS18_MO_10053,1,0.808215403
2013567,NRS18_MO_10055,1,0.878946546
2013568,NRS18_MN_10063,1,1.120255936
2013569,NRS18_MO_10033,1,0.804738449
2013570,NRS18_MN_10066,1,0.914437873
2013571,NRS18_WY_11747,1,0.530169548
2013572,NRS18_WY_10060,1,0.833139334
2013573,NRS18_IA_10024,1,1.03318936
2013574,NRS18_MO_10812,1,1.01021824
2013575,NRS18_WI_10017,1,0.899199774
2013576,NRS18_MD_10013,1,0.742145582
2013577,NRS18_KS_10001,2,1.421804187
2013578,NRS18_MN_10033,1,0.740751369
2013579,NRS18_MO_10214,1,0.539226891
2013580,NRS18_WI_10542,1,1.302566919
2013581,NRS18_GA_RF001,1,1.201776701
2013582,NRS18_MN_10013,1,1.329263378
2013583,NRS18_MO_10362,1,1.090618079
2013584,NRS18_MI_10062,1,0.127883163
2013585,NRS18_IA_10001,2,0.875241211
2013586,NRS18_TX_10002,1,0.588374252
2013587,NRS18_FL_RF001,1,1.242854309
2013588,NRS18_MN_10071,1,0.954857389
2013589,NRS18_WI_10245,1,0.955721243
2013590,NRS18_VA_10015,1,1.32317329
2013591,NRS18_NE_10042,1,0.739038406
2013593,NRS18_MI_10013,2,0.892448457
2013594,NRS18_SD_10014,2,0.881285045
2013595,NRS18_WI_10022,1,0.760997222
2013596,NRS18_NE_10011,1,0.527047459
2013597,NRS18_PA_10217,1,1.126122042
2013598,NRS18_OR_10519,1,1.252449365
2013599,NRS18_OR_10231,1,0.832140532
2013600,NRS18_MO_10037,1,1.042321304
2013601,NRS18_WI_10083,1,1.058244038
2013602,NRS18_WI_10324,1,0.939566746
2013603,NRS18_VA_10022,1,0.996566554
2013604,NRS18_VA_10006,1,1.3267844580000001
2013605,NRS18_AZ_10011,1,0.652086308
2013606,NRS18_AZ_10001,1,0.557473874
2013607,NRS18_NM_10007,1,1.171319566
2013608,NRS18_NM_10645,1,0.964284901
2013609,NRS18_AZ_10010,1,0.548338588
2013610,NRS18_AZ_10021,1,0.652327165
2013611,NRS18_AZ_10006,1,0.690578786
2013612,NRS18_NM_10001,1,1.208562375
2013613,NRS18_NM_10038,1,0.671783199
2013614,NRS18_NM_10511,1,0.771102395
2013615,NRS18_AZ_10002,1,0.712695866
2013616,NRS18_AZ_12837,1,0.713175479
2013617,NRS18_AZ_10016,1,0.8477079
2013618,NRS18_TX_10024,1,0.147844768
2013619,NRS18_AZ_10007,1,0.509837875
2013620,NRS18_NV_10004,1,0.717968729
2013621,NRS18_AZ_10020,1,0.410267845
2013622,NRS18_NM_10968,1,1.523291285
2013623,NRS18_NM_10507,1,1.134725821
2013624,NRS18_TX_10074,1,0.861307656
2013625,NRS18_TX_10079,1,0.923389998
2013626,NRS18_NM_11409,1,1.096732977
2013627,NRS18_NM_11401,1,1.099968843
2013628,NRS18_AZ_12038,1,0.654119343
2013629,NRS18_AZ_10012,1,0.641604587
2013630,NRS18_NM_10014,1,0.737576198
2013631,NRS18_NM_11246,1,0.472000545
2013632,NRS18_AZ_10027,1,0.824143281
2013633,NRS18_AZ_10013,1,0.811086941
2013634,NRS18_TX_10041,1,1.365545435
2013635,NRS18_NM_10809,1,0.88764798
2013636,NRS18_AZ_12037,1,0.999701152
2013637,NRS18_NM_10035,1,1.176079799
2013638,NRS18_AZ_10014,1,0.443144779
2013639,NRS18_AZ_10004,1,0.44422145
2013640,NRS18_AZ_10005,1,0.73839487
2013641,NRS18_NM_11545,1,1.270259629
2013642,NRS18_AZ_10457,1,0.403246538
2013643,NRS18_AZ_10024,1,0.821586198
2013644,NRS18_AZ_10843,1,0.549882066
2013645,NRS18_AZ_12844,1,0.568313839
2013646,NRS18_NM_11094,1,1.167708215
2013647,NRS18_AZ_10003,1,0.904647346
2013648,NRS18_NM_11437,1,1.036868855
2013649,NRS18_AZ_10456,1,0.759290647
2013650,NRS18_NM_11434,1,0.63494280299999994
2013651,NRS18_AZ_10015,1,0.487923617
2013652,NRS18_AZ_10008,1,0.466347131
2013653,NRS18_AZ_10009,1,0.800679852
2013654,NRS18_TX_11093,1,0.374050099
2013655,NRS18_NM_10001,2,1.294888259
2013657,NRS18_NM_11401,2,1.099968843
2013658,NRS18_NM_11409,2,1.096732977
2013659,NRS18_TX_11224,1,0.322407081
2013660,NRS18_TX_11086,1,0.401704914
2013661,NRS18_TX_11101,1,0.30209189
2013662,NRS18_NM_10397,1,0.83126667
2013663,NRS18_NM_11701,1,0.901700263
2013664,NRS18_TX_11369,1,1.077544806
2013665,NRS18_TX_11330,1,0.826309996
2013666,NRS18_NM_10013,1,0.603822975
2013667,NRS18_TX_11028,1,0.940035928
2013668,NRS18_NM_10042,1,1.160975814
2013669,NRS18_TX_11270,1,1.135868248
2013670,NRS18_NM_10381,1,0.137366787
2013671,NRS18_NM_10031,1,0.879462619
2013672,NRS18_TX_10887,1,0.909868064
2013673,NRS18_NM_10007,2,1.171319566
2013674,NRS18_NM_10003,1,1.137631936
2013675,NRS18_NM_10805,1,0.238665794
2013676,NRS18_NM_11002,1,1.176616535
2013677,NRS18_GA_10057,1,0.276894759
2013678,NRS18_NM_10951,1,0.541974332
2013679,NRS18_GA_10036,1,1.087122518
2013680,NRS18_TX_10017,1,0.277137739
2013681,NRS18_NM_10019,1,1.076379563
2013682,NRS18_TX_11185,1,0.283265055
2013683,NRS18_TX_11144,1,0.189815038
2013684,NRS18_SC_10332,1,0.41706596
2013685,NRS18_KY_10012,1,1.000171072
2013686,NRS18_NM_10947,1,1.140161284
2013687,NRS18_SC_10017,1,1.221734251
2013688,NRS18_NM_10002,1,0.518698902
2013689,NRS18_NC_10012,1,0.447627914
2013690,NRS18_VA_10004,1,0.558227772
2013691,NRS18_PA_10003,1,0.23506969
2013692,NRS18_NY_10250,1,0.513394384
2013693,NRS18_VT_10003,1,1.096824966
2013694,NRS18_VT_RF001,1,0.824565083
2013695,NRS18_MN_10253,1,1.101392304
2013696,NRS18_KY_10002,1,0.289334394
2013697,NRS18_AL_11088,1,0.461102472
2013698,NRS18_GA_10002,1,0.895519196
2013699,NRS18_OR_10013,1,1.335233904
2013700,NRS18_SC_10001,1,1.14821509
2013701,NRS18_TX_10987,1,0.30178899
2013702,NRS18_MN_10038,1,0.969055501
2013703,NRS18_NM_10008,1,0.377194775
2013704,NRS18_MN_10022,1,0.458601332
2013705,NRS18_OK_11427,1,0.286614887
2013706,NRS18_WV_10005,1,1.091702391
2013707,NRS18_NY_10700,1,1.010140097
2013708,NRS18_SC_10002,1,1.127437926
2013709,NRS18_KY_10027,1,0.993501691
2013710,NRS18_MN_10005,1,0.981380857
2013711,NRS18_GA_10026,1,1.207091872
2013712,NRS18_CA_10247,1,0.607817112
2013713,NRS18_AL_10004,1,0.583324989
2013714,NRS18_OR_10968,1,0.589317787
2013715,NRS18_TX_11022,1,1.003674613
2013716,NRS18_NC_10037,1,0.545614842
2013717,NRS18_VT_10004,1,1.073658735
2013718,NRS18_MI_10025,1,1.120840798
2013719,NRS18_KY_10023,1,0.249355501
2013720,NRS18_GA_10008,1,0.761809666
2013721,NRS18_NY_10063,1,0.678924397
2013722,NRS18_MN_10026,1,1.194462258
2013723,NRS18_OR_10009,1,1.233841235
2013724,NRS18_IA_10020,1,0.876559076
2013725,NRS18_KY_10029,1,0.827328977
2013726,NRS18_OH_10010,1,0.904770029
2013727,NRS18_VA_10008,1,1.199595279
2013728,NRS18_MI_10012,1,0.873047421
2013729,NRS18_CO_10135,1,0.335802641
2013730,NRS18_NM_11252,1,0.606551855
2013731,NRS18_MN_10029,1,1.236447011
2013732,NRS18_NY_10399,1,0.668364272
2013733,NRS18_IA_10011,1,0.677886472
2013734,NRS18_MN_10021,1,1.34308066
2013735,NRS18_IA_10046,1,0.804519832
2013736,NRS18_NY_10054,1,0.81877198
2013737,NRS18_MN_10061,1,0.930707395
2013738,NRS18_WY_10039,1,0.423338209
2013739,NRS18_NY_10039,1,0.544639516
2013740,NRS18_MI_10009,1,0.961870987
2013741,NRS18_MN_10014,1,1.141761717
2013742,NRS18_MN_10044,1,1.069368149
2013743,NRS18_NE_10041,1,0.738442827
2013744,NRS18_OR_10817,1,1.086459704
2013745,NRS18_TN_10040,1,0.441382305
2013746,NRS18_IA_10005,1,0.950938584
2013747,NRS18_OK_10046,1,0.602806553
2013748,NRS18_VT_RF002,1,0.860395774
2013749,NRS18_WY_10549,1,0.597791773
2013750,NRS18_NC_10032,1,1.089448593
2013751,NRS18_IA_10003,1,0.799016931
2013752,NRS18_MN_10025,1,1.340297173
2013753,NRS18_OK_10049,1,0.795384251
2013754,NRS18_NE_10053,1,0.632210233
2013755,NRS18_MN_10062,1,0.723215366
2013756,NRS18_WV_10009,1,1.083587953
2013757,NRS18_UT_10432,1,0.786310141
2013758,NRS18_OH_10031,1,0.560105487
2013759,NRS18_NH_10014,1,0.714695331
2013760,NRS18_WY_11452,1,0.831994532
2013761,NRS18_SD_10094,1,0.772943662
2013762,NRS18_MN_10030,1,0.997008883
2013763,NRS18_OK_11579,1,0.965162359
2013764,NRS18_TX_11175,1,0.367182855
2013765,NRS18_VA_RF013,1,1.017750538
2013766,NRS18_NE_11590,1,0.452725515
2013767,NRS18_NE_11578,1,0.841000187
2013768,NRS18_MN_10057,1,0.99488406
2013769,NRS18_UT_10017,1,0.769058041
2013770,NRS18_SC_10019,1,0.377199104
2013771,NRS18_TN_10340,1,1.107947509
2013772,NRS18_TN_10339,1,0.711882533
