UID,SITE_ID,VISIT_NO,OE_SCORE
12505,FW08LA067,1,0.229039707
12506,FW08LA068,1,0.114519854
12507,FW08LA070,1,0.572452578
12508,FW08LA131,1,0.229039707
12509,FW08LA134,1,0.343471547
12510,FW08LA151,1,0.458079414
12512,FW08LA180,1,0.343559561
12513,FW08LA182,1,0.343471547
12514,FW08LA195,1,0.114519854
12515,FW08LA198,1,0.228981031
12516,FW08LA227,1,0.114519854
12517,FW08LA228,1,0.229039707
12525,FW08LA167,1,0.114519854
12543,FW08WV006,1,0.536913046
12545,FW08WV005,1,0.832653674
12546,FW08WV008,1,0.725062348
12547,FW08WV008,2,0.580049879
12555,FW08WV009,1,0.51877407
12556,FW08WV013,1,0.522866528
12557,FW08WV014,1,0.148879141
12558,FW08WV022,1,0.495307356
12568,FW08WV027,1,0.361304868
12569,FW08WV023,1,0.442332014
12570,FW08WV029,1,0.360553762
12571,FW08WV033,1,0.738392621
12583,FW08ME019,1,0.336057756
12596,FW08FL025,1,0.65493849
12710,FW08MO001,1,1.292868859
12711,FW08MO004,1,0.699620486
12712,FW08MO005,1,1.172873997
12713,FW08MO006,1,0.852462665
12714,FW08MO007,1,1.134634447
12715,FW08MO011,1,0.905734985
12716,FW08MO012,1,0.945230337
12717,FW08MO023,1,0.510048569
12718,FW08MO026,1,1.119690899
12719,FW08MO035,1,0.429264807
12720,FW08MO036,1,1.077007231
12721,FW08MO044,1,0.688466385
12733,FW08AZ008,1,0.727366628
12734,FW08AZ044,1,1.002879223
12735,FW08AZ090,1,0.368667759
12736,FW08AZ107,1,1.092475323
12737,FW08AZ134,1,1.098857707
12738,FW08AZ139,1,1.105310818
12754,FW08RIA9038,1,1.190967927
12755,FW08RIA9060,1,0.949796519
12756,FW08RIA9037,1,0.722248745
12758,FW08RKS9002,1,1.271243208
12759,FW08RKS9003,1,0.894410911
12761,FW08RKS9888,1,0.77861902
12762,FW08RKS9999,1,0.917748854
12763,FW08RMO9003,1,0.770728437
12764,FW08RMO9006,1,0.838672887
12765,FW08RNE9010,1,0.459415275
12766,FW08RNE9011,1,0.499527796
12768,FW08RNE9999,1,0.433279432
12788,FW08RNE9024,1,0.861875612
12789,FW08RNE9022,1,0.938367885
12804,FW08ND081,1,1.120257473
12805,FW08RKS9777,1,0.527908356
12820,FW08ID003,1,1.17709445
12829,FW08ID003,2,1.373276858
12830,FW08ID004,1,0.759646977
12831,FW08ID004,2,0.828705793
12832,FW08ID005,1,0.852084252
12833,FW08ID006,1,1.091703884
12834,FW08ID007,1,1.288163394
12836,FW08ID024,1,0.863162445
12838,FW08ID036,1,1.015838108
12839,FW08ID044,1,0.919862429
12840,FW08ID053,1,0.624348552
12841,FW08ID008,1,0.812574857
12842,FW08ID034,1,0.934622103
12843,FW08ID057,1,0.792095601
12844,FW08ID061,1,1.057607055
12845,FW08RMT9013,1,0.71196376
12881,FW08MT059,1,0.592841333
12882,FW08ND118,1,0.967092758
12883,FW08MT012,1,1.293415961
12893,FW08AZ194,1,0.559877828
12894,FW08AZ008,2,0.6364458
12895,FW08AZ019,1,0.092951411
12896,FW08ND142,1,0.777740244
12914,FW08ND064,1,1.160196682
12915,FW08CO015,1,1.00990511
12952,FW08MS013,1,1.000027445
12953,FW08MS008,1,0.589351692
12954,FW08MS009,1,0.0917
12955,FW08MS020,1,0.911989119
12988,FW08AZ019,2,0.185902823
12989,FW08AZ022,1,1.140138112
12990,FW08AZ075,1,1.220599239
12991,FW08AZ171,1,1.331510117
12992,FW08AL011,1,0.641939151
12993,FW08AL012,1,0.517248855
12994,FW08AL028,1,0.147978045
12995,FW08DE009,1,0.506366831
12996,FW08IN007,1,0.825802964
12997,FW08IN012,1,0.371940834
12998,FW08IN019,1,1.075682294
12999,FW08IN021,1,1.07099185
13000,FW08IN027,1,0.894799513
13001,FW08IN039,1,1.28632319
13002,FW08MI020,1,0.917461653
13003,FW08IN031,1,1.118056161
13004,FW08LA050,1,0.93427615
13005,FW08LA059,1,0.7184634
13006,FW08LA062,1,0.92140194
13007,FW08LA072,1,0.764836701
13008,FW08LA073,1,0.548543653
13009,FW08LA079,1,0.75850844
13010,FW08LA092,1,1.113361778
13011,FW08LA094,1,0.767961115
13012,FW08LA097,1,0.745719562
13013,FW08LA102,1,0.585110755
13049,FW08AR016,1,0.875588454
13050,FW08AR032,1,0.324119904
13051,FW08AR044,1,0.744114672
13052,FW08AR073,1,0.823122079
13053,FW08AR099,1,1.230320776
13054,FW08AR111,1,0.654717823
13055,FW08AR114,1,0.74505479
13056,FW08AR142,1,0.60094886300000006
13057,FW08AR147,1,0.660824042
13058,FW08MT047,1,0.741535266
13059,FW08OK007,1,1.024638803
13060,FW08OK010,1,0.539274453
13061,FW08OK012,1,0.929660415
13062,FW08OK011,1,0.627543028
13063,FW08OK019,1,0.8330054
13064,FW08OK023,1,1.081176438
13066,FW08OK044,1,0.337196036
13067,FW08OK060,1,0.645931579
13068,FW08OK061,1,0.961868449
13069,FW08OK080,1,1.224526519
13070,FW08OK002,1,0.598027032
13071,FW08WY005,1,0.593411017
13072,FW08WY022,1,0.346144896
13073,FW08WY041,1,0.694468299
13074,FW08WY054,1,1.049981332
13128,FW08RMT9011,1,0.941173499
13129,FW08ND002,1,1.042403043
13130,FW08ND138,1,0.619408199
13131,FW08ND066,1,0.569714382
13145,FW08KS029,1,0.891568321
13146,FW08KS045,1,0.510836831
13157,FW08OK020,1,0.872336065
13158,FW08OK011,2,1.150495552
13159,FW08KS057,1,0.721631257
13160,FW08KS055,1,0.838296701
13161,FW08ND161,1,1.312485264
13162,FW08MI001,1,1.241243434
13163,FW08MI004,1,1.001038539
13164,FW08MI010,1,0.987860521
13165,FW08MI015,1,1.18356001
13166,FW08MI017,1,1.11130712
13167,FW08MI022,1,1.296373051
13168,FW08MI039,1,1.459010925
13194,FW08MI043,1,1.198733848
13195,FW08MI054,1,1.387324985
13196,FW08MS004,1,1.332892625
13197,FW08MS026,1,0.714037921
13198,FW08RMS9463,1,0.165111508
13199,FW08RMS9999,1,1.303350715
13200,FW08MT036,1,0.498521948
13201,FW08MT052,1,1.384484821
13202,FW08IL001,1,0.614543446
13203,FW08IL002,1,1.015437317
13204,FW08IL004,1,0.323841091
13205,FW08IL023,1,0.66760041
13206,FW08IL025,1,0.125560683
13207,FW08IL040,1,0.882434904
13208,FW08IL041,1,0.667602726
13209,FW08IL042,1,0
13210,FW08IN001,1,1.214528617
13211,FW08KS003,1,1.060310846
13212,FW08KS037,1,1.195253294
13213,FW08KS058,1,0.821062514
13214,FW08KS001,1,1.227189364
13215,FW08KS019,1,0.682174345
13216,FW08KS017,1,1.196302486
13217,FW08MD027,1,0.879394048
13218,FW08MD019,1,0.919524904
13219,FW08MD015,1,0.934854465
13220,FW08MD028,1,0.58143775
13221,FW08MD011,1,0.577468566
13222,FW08MD013,1,0.881413893
13223,FW08MD023,1,0.624447923
13224,FW08MD025,1,1.136245783
13225,FW08MD016,1,0.907633568
13291,FW08OK002,2,1.135101404
13371,FW08AL001,1,0.821928772
13372,FW08AL016,1,0.728428494
13373,FW08AL018,1,0.943826087
13374,FW08AL019,1,0.454170038
13375,FW08AL032,1,1.414337641
13388,FW08MO004,1,1.076846478
13389,FW08MO008,1,0.431802845
13390,FW08MO010,1,1.029215774
13391,FW08MO024,1,0.65491191
13392,FW08MO068,1,1.046072558
13393,FW08MO069,1,1.358313267
13394,FW08MO076,1,0.165216538
13395,FW08MO080,1,0.964933039
13396,FW08MS010,1,1.223637243
13397,FW08MS025,1,0.460658654
13398,FW08MS048,1,1.001024174
13399,FW08MS058,1,0.772106315
13486,FW08RMO9100,1,0.814586757
13487,FW08RMO9101,1,1.398116581
13488,FW08RMO9102,1,0.921425441
13489,FW08RMO9103,1,1.254697083
13490,FW08RMO9104,1,1.085114796
13491,FW08RMO9105,1,1.271107333
13492,FW08RMO9108,1,0.408870142
13493,FW08RMO9109,1,0.603739876
13494,FW08RMO9112,1,0.683851605
13495,FW08RMO9010,1,0.791223257
13496,FW08RMO9113,1,1.046469081
13497,FW08RMO9011,1,0.821950323
13498,FW08RIA9107,1,1.140151374
13499,FW08RIA9106,1,1.131330112
13500,FW08ID016,1,1.19194312
13501,FW08RIDREF,1,1.084539684
13502,FW08ID048,1,0.669693369
13503,FW08ND072,1,1.138958851
13506,FW08VT015,1,0.994568032
13507,FW08VT017,1,0.95957499
13508,FW08VT025,1,1.07485754
13509,FW08DE028,1,0.748965064
13602,FW08ND038,1,0.447307783
13603,FW08MD010,1,0.706351072
13604,FW08MD015,2,0.872530834
13605,FW08CO123,1,1.187909555
13606,FW08CO136,1,0.247422838
13607,FW08SD001,1,1.217001921
13608,FW08SD006,1,0.750346749
13609,FW08SD014,1,0.623264896
13610,FW08SD018,1,1.044228026
13611,FW08SD031,1,0.984088932
13612,FW08RSD9036,1,1.011696501
13613,FW08RSDP04R052,1,1.113424355
13614,FW08SC008,1,0.320466012
13615,FW08NC017,1,0.152912254
13616,FW08NC021,1,1.183588255
13618,FW08NC024,1,0.232100105
13619,FW08NC025,1,0.491863629
13620,FW08NC029,1,1.063096238
13621,FW08NC032,1,0.30886781
13622,FW08NC034,1,0.571521484
13623,FW08NC039,1,1.082927396
13624,FW08NC041,1,0.693770496
13625,FW08NC042,1,0.912336574
13626,FW08NC049,1,0.226014451
13627,FW08NC050,1,0.76038432
13628,FW08NC050,2,0.85543236
13629,FW08NC055,1,0.679265169
13630,FW08ID010,1,1.035336032
13632,FW08ID013,1,0.480934119
13633,FW08MS062,1,0.989726867
13634,FW08MS017,1,1.272339132
13635,FW08MS023,1,0.620863708
13636,FW08RMS9447,1,1.406865308
13637,FW08MS033,1,0.265439377
13638,FW08MS002,1,1.201561086
13639,FW08MS025,2,1.013449039
13640,FW08MS016,1,0.597570443
13641,FW08MS038,1,1.122958665
13642,FW08MS007,1,0.682425733
13643,FW08MS034,1,1.240942266
13644,FW08MI012,1,0.774526489
13645,FW08RME94,1,1.131262366
13646,FW08MI003,2,0.964638343
13648,FW08VT012,1,0.632019572
13658,FW08CO060,1,1.135766293
13750,FW08RWI9055,1,1.237986008
13751,FW08RWI9044,1,0.614411111
13753,FW08MO058,1,0.85957897
13754,FW08OR021,1,0.327642409
13755,FW08OR033,1,0.728533574
13757,FW08OR037,1,0.639542193
13758,FW08OR049,1,0.640884959
13760,FW08ROR9099,1,1.145061566
13762,FW08IA003,1,0.903759569
13764,FW08IA015,1,0.437903811
13768,FW08IA062,1,0.918382909
13769,FW08IA063,1,0.877201748
13774,FW08IA083,1,1.073387606
13775,FW08MD021,1,0.697054816
13776,FW08MD026,1,1.057895236
13777,FW08MD030,1,1.050680114
13778,FW08ND046,1,1.063400242
13779,FW08ND086,1,1.192994865
13780,FW08DE012,1,1.380829471
13781,FW08KS044,1,0.757501865
13783,FW08MO001,1,1.186432032
13784,FW08AZ155,1,0.836452904
13786,FW08PA025,1,1.185437799
13787,FW08ND016,1,0.889591455
13788,FW08ND020,1,0.799530886
13789,FW08ND071,1,0.946637439
13791,FW08AL001,2,0.876724023
13792,FW08AL002,1,0.958995615
13793,FW08AL002,2,1.032764509
13794,FW08AL004,1,0.80683474
13795,FW08AL007,1,0.74281451
13796,FW08AL008,1,1.064520519
13798,FW08AL009,1,0.785943577
13799,FW08AL012,2,0.517248855
13800,FW08AL013,1,1.186543168
13801,FW08AL014,1,1.311993168
13802,FW08AL016,2,0.728428494
13803,FW08AL020,1,0.701256352
13804,FW08AL024,1,0.924757899
13805,FW08AL025,1,0.97968661
13806,FW08AL031,1,0.864122232
13807,FW08AL033,1,0.200775378
13808,FW08AL035,1,0.476569643
13809,FW08AL036,1,0.78871034
13810,FW08AL046,1,0.941772615
13811,FW08CO004,1,0.925052217
13812,FW08CO007,1,0.6074595
13813,FW08ND054,1,1.080543982
13814,FW08ID032,1,0.335825743
13815,FW08RAL9016,1,1.321056645
13816,FW08AR003,1,1.290852763
13817,FW08AR006,1,1.009241721
13818,FW08AR012,1,0.651273485
13819,FW08AR014,1,0.570382783
13865,FW08OK035,1,1.096606536
13891,FW08AL034,1,0.658363913
13893,FW08RAL9025,1,0.664117073
13894,FW08AR017,1,0.71685757
13895,FW08AR019,1,0
13896,FW08AR024,1,0.668992671
13897,FW08AR028,1,0.205732288
13898,FW08AR030,1,0.482301636
13899,FW08AR036,1,0.447119367
13900,FW08AR041,1,0.327351926
13901,FW08AR084,1,1.271028531
13902,FW08AL006,1,0.823807065
13903,FW08AL022,1,1.06834562
13904,FW08AL023,1,0.854948114
13905,FW08AL027,1,0.555278818
13906,FW08AL029,1,0.631036293
13907,FW08AL047,1,0.972879157
13908,FW08RAL9066,1,1.342756409
13909,FW08CO028,1,0.37565992
13910,FW08CO053,1,0
13913,FW08DE030,1,1.175183516
13914,FW08DE034,1,0.683529037
13915,FW08DE040,1,0.741615456
13917,FW08DE043,1,0.856048636
13918,FW08DE044,1,1.084950114
13920,FW08DE049,1,1.280086062
13921,FW08ID013,2,0.480934119
13922,FW08ID014,1,1.384856115
13923,FW08ID016,2,0.834360184
13924,FW08ID017,1,1.294286127
13926,FW08ID019,1,0.442693422
13928,FW08ID020,1,1.418261941
13929,FW08ID023,1,0.613080011
13930,FW08ID026,1,0.557464899
13931,FW08ID029,1,0.53129173
13932,FW08ID033,1,1.240809929
13933,FW08ID037,1,0.898598644
13934,FW08ID042,1,1.077661278
13936,FW08ID071,1,1.195411589
13937,FW08ID078,1,0.750191895
13938,FW08IL005,1,0.997241388
13939,FW08IL045,1,0.102844581
13940,FW08IL002,2,0.913893585
13941,FW08ID045,1,1.351948985
13942,FW08ID085,1,1.251510115
13943,FW08ID049,1,1.177169352
13944,FW08CO085,1,0.847116405
13945,FW08CO086,1,0.775419446
13946,FW08CO087,1,0.765487806
13947,FW08CO138,1,0.742625391
13948,FW08KS001,2,1.09083499
13949,FW08KS007,1,0.66720674
13950,FW08KS009,1,1.039605046
13951,FW08KS010,2,1.36168325
13952,FW08KS011,1,0.631065744
13953,FW08KS025,1,1.134987196
13956,FW08KS032,1,0.895986487
13958,FW08KS048,1,0.912054062
13959,FW08KS056,1,0.945712559
13960,FW08KS061,1,0.644032935
13963,FW08LA004,1,0.947952884
13964,FW08LA004,2,1.206485489
13965,FW08LA005,1,1.181162716
13966,FW08LA009,1,0.23621848
13968,FW08LA023,1,0.693831997
13969,FW08AL026,1,0.537510672
13970,FW08LA035,1,0.541337734
13971,FW08LA039,1,0.460995785
13972,FW08LA039,2,0.460995785
13973,FW08LA040,1,0.458079414
13974,FW08LA049,1,0.666109269
13976,FW08LA099,1,0.969945558
14043,FW08AZ074,1,0.407254781
14044,FW08AZ074,2,0.509068476
14045,FW08AZ087,1,1.190177035
14046,FW08AZ100,1,0.732688421
14047,FW08AZ260,1,0.758228502
14049,FW08RAZ9016,1,1.007251514
14050,FW08RAZ9020,1,0.554677086
14051,FW08RAZ9022,1,0.638217934
14052,FW08RAZ9031,1,0.912015861
14053,FW08RAZTRB01,1,0.414530381
14054,FW08CA020,1,0.607421681
14055,FW08CA031,1,1.222139682
14056,FW08RCA9002,1,0.797510418
14057,FW08RCA9003,1,0.931327809
14058,FW08ID021,1,1.211303377
14059,FW08IL009,1,0.302221794
14060,FW08IL009,2,0.201481196
14063,FW08IL012,1,0.358228063
14064,FW08IL013,1,0.85637347
14067,FW08IL035,1,0.535546127
14078,FW08LA160,1,0.701506149
14080,FW08LA140,1,0.526694737
14085,FW08LA164,1,1.19883557
14088,FW08LA173,1,0.586346863
14089,FW08MI001,2,1.379159371
14090,FW08MI003,1,1.071820381
14091,FW08MI006,1,1.169718389
14093,FW08MI008,1,1.204984408
14094,FW08MI009,1,1.253390336
14095,FW08MI013,1,1.209645275
14097,FW08MI020,2,0.733969323
14098,FW08MI021,1,0.706804369
14100,FW08MI025,1,1.093896896
14101,FW08MI029,1,1.480617526
14102,FW08MI031,1,1.146883702
14103,FW08MI032,1,0.745910857
14104,FW08MI035,1,1.232449246
14105,FW08MI045,1,1.25338514
14106,FW08MI052,1,0.645681034
14107,FW08MI053,1,1.252353059
14108,FW08MI055,1,0.678328355
14109,FW08MI063,1,0.900218275
14112,FW08MI077,1,1.04558937
14114,FW08MI079,1,1.055258721
14116,FW08MI080,1,1.069824859
14117,FW08MS020,2,0.797990479
14118,FW08MS026,2,1.017472016
14119,FW08MS045,1,0.484098327
14120,FW08MS053,1,0.381214841
14121,FW08RMS9252,1,1.037190151
14122,FW08RMS9254,1,1.078424309
14123,FW08RMS9306,1,1.011938313
14124,FW08RMS9418,1,1.084203084
14125,FW08MI007,1,1.264193582
14126,FW08MD010,2,0.908165664
14127,FW08MD022,1,0.607555391
14128,FW08MN013,2,0.678130388
14130,FW08MN022,1,0.96976511
14131,FW08MN042,1,0.83339075
14132,FW08MN051,1,0.741084248
14133,FW08MN052,1,0.085
14135,FW08NH001,1,1.133349725
14136,FW08NH001,2,0.858194323
14138,FW08NH002,2,1.227273041
14139,FW08NH003,1,0.979438221
14140,FW08NH099,1,0.877740838
14141,FW08NH104,1,1.057032816
14171,FW08AZ003,1,1.193553106
14173,FW08AZ004,1,0.458343171
14174,FW08AZ005,1,0.453415506
14175,FW08AZ006,1,0.84895073
14180,FW08AZ062,1,0.610882171
14210,FW08AZ050,1,0.808477724
14211,FW08AZ062,2,0.610882171
14212,FW08AZ048,1,1.190138175
14213,FW08AZ028,1,1.005041647
14214,FW08AZ024,1,1.133358774
14215,FW08DE025,2,0.701851691
14216,FW08CO029,1,0.629707196
14217,FW08CO050,1,1.340602684
14218,FW08CO129,1,0.997257488
14219,FW08AR003,2,1.383056532
14221,FW08AR022,1,0.38051587
14225,FW08RMI9201,1,0.970026356
14226,FW08NV020,1,0.512834806
14227,FW08NJ001,2,0.703947979
14228,FW08NJ001,1,0.782164421
14229,FW08NJ035,1,0.0527
14230,FW08CO033,1,0.505697238
14231,FW08CO072,1,1.146086632
14232,FW08CO171,1,0.501718134
14234,FW08VT020,1,0.589172562
14235,FW08VT021,2,0.951580731
14237,FW08WA018,1,1.334420757
14238,FW08RWA9901,1,0.250339681
14239,FW08RWA9902,1,1.081281388
14240,FW08RWA9903,1,0.961151243
14246,FW08DE011,1,0.532667273
14247,FW08DE025,1,0.77203686
14248,FW08DE046,1,0.856337812
14249,FW08ND011,1,1.093099275
14250,FW08ND023,1,1.322227471
14251,FW08ND041,1,0.500208219
14252,FW08ND042,1,1.12057981
14253,FW08ND053,1,0.284673841
14254,FW08NH057,1,0.639709809
14255,FW08ND058,1,1.245752973
14256,FW08ND074,1,1.186426325
14261,FW08VT024,1,1.100445626
14262,FW08AR001,2,0.864977226
14263,FW08AR002,2,1.012728727
14264,FW08AR013,1,0.373242182
14265,FW08AR020,1,0.844141371
14266,FW08AR025,1,1.112330478
14267,FW08AR026,1,0.426553347
14268,FW08AR027,1,0.452451634
14269,FW08AR031,1,1.137144635
14270,FW08AR037,1,0.386027235
14271,FW08AR042,1,0.360642239
14272,FW08AR043,1,0.645147247
14273,FW08AR052,1,0.681348766
14274,FW08AR053,1,0
14275,FW08AR057,1,0.435280515
14276,FW08AR060,1,0.483092158
14277,FW08AR070,1,0.42102739
14279,FW08AR080,1,0.88319127100000006
14280,FW08AR088,1,0.830650669
14281,FW08AR093,1,0.739643396
14283,FW08AR094,1,0.849664637
14284,FW08AR116,1,0.340262239
14285,FW08AR122,1,0.749760099
14286,FW08AR133,1,0.757634079
14287,FW08AR141,1,0.873684402
14288,FW08AR151,1,0.882672342
14289,FW08AR161,1,0.0842
14290,FW08AR177,1,0.37222589699999997
14292,FW08AR188,1,0.393315613
14293,FW08AR192,1,0.423965634
14294,FW08AR218,1,0.923690781
14295,FW08AR255,1,0.418995743
14296,FW08AR276,1,0.319455386
14297,FW08AR303,1,0.612863471
14298,FW08AR307,1,0.24084553
14299,FW08AR311,1,1.068940587
14300,FW08AR320,1,0.0697
14315,FW08IA006,1,0.366479845
14316,FW08IA010,1,0.621003388
14317,FW08IA019,1,0.894393204
14318,FW08IA019,2,1.453388956
14319,FW08IA021,1,0.101941828
14320,FW08IA022,1,1.071580736
14321,FW08IA024,1,0.780286207
14322,FW08IA029,1,0.932356368
14323,FW08IA034,1,0.71402579
14325,FW08IA035,1,1.292798125
14326,FW08IA037,1,1.086545476
14327,FW08IA038,1,0.963306586
14328,FW08IA040,1,0.634330437
14329,FW08IA044,1,0.57903776
14330,FW08IA046,1,0
14331,FW08IA047,1,0.551922211
14332,FW08IA047,2,0.827883316
14333,FW08IA049,1,0.676990527
14334,FW08IA053,1,0.975187226
14335,FW08IA057,1,1.365729758
14336,FW08IA065,1,0.546520505
14343,FW08NE001,1,0.598389739
14344,FW08NE003,1,0.87382738
14345,FW08NE005,1,0.0963
14346,FW08NE006,1,0.138932352
14347,FW08NE006,2,0
14348,FW08NE015,1,1.019850234
14349,FW08NE016,1,0.217176056
14350,FW08NE019,1,0.649970736
14351,FW08NE022,1,0.510231758
14352,FW08NE028,1,0.22417486
14353,FW08NE031,1,0.379398385
14354,FW08NE025,1,0.364779642
14355,FW08NE032,1,0.412173237
14356,FW08NE035,1,0.220607355
14357,FW08NE036,1,0.65016022
14358,FW08NE036,2,0.866880293
14359,FW08NE041,1,0.611700417
14360,FW08NE043,1,0.816433686
14361,FW08NE044,1,0.677498834
14362,FW08NE046,1,0.136693546
14363,FW08NE047,1,0.430857769
14364,FW08NE048,1,0
14365,FW08NE050,1,0.241374783
14366,FW08NE052,1,0.644557588
14367,FW08NE057,1,0.360351454
14368,FW08NE060,1,0.756888526
14369,FW08NE066,1,0.109198542
14370,FW08NE067,1,0
14371,FW08NE070,1,0.536544143
14372,FW08NE081,1,0.692236193
14373,FW08NE092,1,0.480139519
14374,FW08NE102,1,0.651476638
14375,FW08NE114,1,0.253162192
14376,FW08NE166,1,0.370118248
14377,FW08NE189,1,0.42018449
14378,FW08OR014,1,1.023478256
14379,FW08ROR9001,1,0.891904283
14380,FW08ROR9003,1,0.789636476
14381,FW08ROR9004,1,0.771726257
14382,FW08ROR9007,1,0.998552459
14383,FW08OK003,1,0.647877836
14384,FW08OK005,1,0.444263599
14385,FW08OK013,1,0.634047808
14386,FW08OK030,1,0.538170639
14387,FW08OK051,1,0.533857319
14388,FW08OK053,1,0.128636917
14389,FW08OK055,1,0.667343212
14390,FW08OK064,1,1.111880346
14391,FW08OK094,1,1.260632903
14392,FW08OK099,1,0.988567352
14415,FW08OK014,1,0.921633077
14416,FW08OK018,1,0.910365413
14417,FW08OK025,1,0.370909684
14418,FW08OK062,1,0.514724783
14419,FW08OK003,2,0.539898197
14420,FW08OK005,2,0.444263599
14421,FW08OK006,1,0.451176529
14422,FW08OK009,1,1.254543677
14423,FW08OK017,1,0
14424,FW08OK022,1,0.736746084
14425,FW08OK024,1,0.351921217
14426,FW08OK026,1,0.971357946
14427,FW08OK027,1,0.130678931
14428,FW08OK028,1,1.171862349
14429,FW08OK031,1,0.944098357
14430,FW08OK032,1,0.437545214
14431,FW08OK034,1,0.908630886
14432,FW08OK036,1,0.906794535
14433,FW08OK038,1,0.529227808
14434,FW08OK039,1,0.129910672
14435,FW08OK040,1,0.130111261
14436,FW08OK043,1,0.130058184
14437,FW08OK047,1,0.148426656
14438,FW08OK050,1,0.59136467
14439,FW08OK052,1,0.733506814
14440,FW08OK056,1,0.444263599
14441,FW08OK057,1,0.895687184
14442,FW08OK058,1,0.453155077
14443,FW08OK059,1,0.580888441
14444,FW08OK074,1,1.029753661
14445,FW08RNM9061,1,1.08359353
14446,FW08RNM9067,1,1.024308825
14447,FW08RNM9075,1,0.639898321
14448,FW08RNM9076,1,0.659912819
14458,FW08MS042,1,0.380405202
14489,FW08OK048,1,0.521022486
14499,FW08NM005,1,1.002867369
14500,FW08NM008,1,0.906011401
14501,FW08NM008,2,0.5177208
14502,FW08NM010,1,1.147259565
14504,FW08MN013,1,0.847662984
14505,FW08NM019,1,1.174242533
14506,FW08NM022,1,1.377712096
14507,FW08NM022,2,1.102169677
14508,FW08NM023,1,0.730353463
14509,FW08NM024,1,0.907093138
14510,FW08NM026,1,0.573207843
14511,FW08NM027,1,0.182065935
14512,FW08NM031,1,1.23926302
14513,FW08NM034,1,0.552516429
14514,FW08NM035,1,1.419286595
14515,FW08NM038,1,1.161525675
14516,FW08NM039,1,1.016124774
14517,FW08NM042,1,0.367452042
14518,FW08NM043,1,1.0800655750000001
14519,FW08NM045,1,1.013808257
14520,FW08NM047,1,0.403612729
14521,FW08NM048,1,1.216724629
14522,FW08NM105,1,0.759822728
14523,FW08RNM9006,1,0.834184818
14524,FW08RNM9082,1,1.293971746
14525,FW08AL003,1,0.905874846
14526,FW08AL015,1,1.141558708
14527,FW08AL021,1,1.211055166
14529,FW08AL030,1,0.669507492
14530,FW08AL051,1,1.021087094
14531,FW08RAL9038,1,1.154367787
14532,FW08RAL9059,1,0.741438354
14533,FW08WY001,1,0.793057014
14534,FW08WY004,1,0.954137438
14535,FW08WY007,1,0.94993416
14536,FW08WY009,1,0.572044976
14537,FW08WY010,1,0.756140443
14538,FW08WY012,1,0.95668189
14539,FW08WY012,2,0.850383902
14540,FW08WY016,1,0.920151284
14541,FW08WY016,2,0.805132374
14542,FW08WY021,1,0.807406978
14543,FW08WY021,2,0.98683075
14544,FW08WY025,1,1.119927052
14545,FW08WY025,2,0.847676275
14546,FW08WY028,1,0.444569399
14547,FW08WY029,1,1.116979101
14548,FW08WY039,1,0.741947912
14549,FW08WY040,1,0.761338612
14550,FW08WY044,1,0.882638739
14551,FW08WY045,1,0.222762945
14552,FW08WY047,1,1.0878970590000001
14553,FW08WY052,1,0.879961223
14554,FW08WY056,1,0.927447432
14555,FW08WY057,1,0.53088183
14556,FW08WY062,1,1.031655005
14557,FW08WY068,1,0.890551437
14558,FW08WY070,1,1.155012085
14559,FW08WY071,1,0.799761091
14560,FW08WY075,1,1.108118173
14561,FW08WY077,1,1.083605698
14562,FW08WY081,1,0.963973861
14563,FW08WY085,1,0.926133583
14564,FW08WY089,1,1.011752986
14565,FW08WY090,1,0.959766036
14566,FW08WY092,1,0.319351736
14567,FW08RWY9906,1,0.761019609
14568,FW08RWY9907,1,1.387351052
14585,FW08CA222,1,1.101153729
14586,FW08CA207,1,0.956749052
14587,FW08CA199,1,1.063551915
14588,FW08CA170,1,0.889290036
14589,FW08CA168,1,1.056724121
14590,FW08CA155,1,0.415271493
14591,FW08CA145,1,0.931806957
14592,FW08CA139,1,1.22205886
14593,FW08CA132,1,0.873948995
14594,FW08CA116,1,0.858747247
14595,FW08CA102,1,0.645112215
14596,FW08CA097,1,1.318588365
14597,FW08CA054,1,1.023670486
14598,FW08CA046,1,1.067427087
14599,FW08CA038,1,0.745046404
14600,FW08CA036,1,0.958566215
14601,FW08CA022,1,0.980568663
14602,FW08CA009,1,0.973484326
14603,FW08CA008,1,0.933699816
14604,FW08CA005,1,1.009804715
14605,FW08CA002,1,0.742572096
14606,FW08MT088,1,1.01687334
14607,FW08MT010,1,0.912705952
14608,FW08MT015,1,0.838913708
14609,FW08MT103,1,0.983547818
14610,FW08MT017,1,0.642544317
14611,FW08MT019,1,1.186895917
14612,FW08MT022,2,0.880711883
14613,FW08MT022,1,0.770622897
14614,FW08MT025,1,0.813597672
14615,FW08MT025,2,1.118696799
14616,FW08MT033,1,1.020190542
14617,FW08MT041,1,1.009662441
14618,FW08MT044,1,1.11128364
14619,FW08MT053,1,0.840388648
14620,FW08MT056,1,1.29568122
14622,FW08MT058,1,0.884134497
14623,FW08MT061,1,0.875305853
14624,FW08MT063,1,0.832782607
14625,FW08MT066,1,1.033619803
14626,FW08MT080,1,0.837259186
14627,FW08MT087,1,0.391361741
14628,FW08MT090,1,1.143305193
14629,FW08MT091,1,1.085518492
14630,FW08MT094,1,1.11553204
