"SITE_ID","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","HydrlCondWs","OMHWs","RdDensWs","RdDensWsRp100","RdDens_WS_PctFull","RdDens_RipBuf100_WS_PctFullRp100","DamDensWs","DamNIDStorWs","DamNrmStorWs","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","MineDensWs","MineDensWsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100","SuperfundDensWs","HUDen2010Ws","HUDen2010WsRp100","PopDen2010Ws","PopDen2010WsRp100","PctOw2008Ws","PctIce2008Ws","PctUrbOp2008Ws","PctUrbLo2008Ws","PctUrbMd2008Ws","PctUrbHi2008Ws","PctDecid2008Ws","PctConif2008Ws","PctMxFst2008Ws","PctShrb2008Ws","PctGrs2008Ws","PctHay2008Ws","PctCrop2008Ws","PctWdWet2008Ws","PctHbWet2008Ws","PctOw2008_WsRp100","PctIce2008_WsRp100","PctUrbOp2008_WsRp100","PctUrbLo2008_WsRp100","PctUrbMd2008_WsRp100","PctUrbHi2008_WsRp100","PctDecid2008_WsRp100","PctConif2008_WsRp100","PctMxFst2008_WsRp100","PctShrb2008_WsRp100","PctGrs2008_WsRp100","PctHay2008_WsRp100","PctCrop2008_WsRp100","PctWdWet2008_WsRp100","PctHbWet2008_WsRp100","PctFrstLoss2008Ws","PctFrstLoss2008WsRp100","PctFrstLoss2009Ws","PctFrstLoss2009WsRp100","PctImp2008Ws","PctImp2008WsRp100","BFIWs","BFI_WS_PctFull","PctNOT_PRINCIPLEWs","PctSANDSTONEWs","PctSEMICONSOL_SANDWs","PctVOLCANICWs","PctSANDSTONE_CARBONATEWs","PctUNCONSOL_SAND_GRAVELWs","PctCARBONATEWs","ClayWs","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","ElevWs","PermWs","KffactWs","Kffact_PT","LSTFRZWs","LSTFRZ_PT","RDHWs","RDH_PT","RHMEANWs","RHMEAN_PT","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip08Ws","Precip09Ws","TMEAN_S_2008Ws","TMEAN_S_2008_PT","TMEAN_S_2009Ws","TMEAN_S_2009_PT","TMEAN_W_2008Ws","TMEAN_W_2008_PT","TMEAN_W_2009Ws","TMEAN_W_2009_PT","TMEAN_PW_2008Ws","TMEAN_PW_2008_PT","TMEAN_PW_2009Ws","TMEAN_PW_2009_PT","TMEAN_SY_2008Ws","TMEAN_SY_2008_PT","TMEAN_SY_2009Ws","TMEAN_SY_2009_PT","PSUMPY_2008Ws","PSUMPY_2008_PT","PSUMPY_2009Ws","PSUMPY_2009_PT","MAST_2008","MAST_2009","MSST_2008","MSST_2009","MWST_2008","MWST_2009"
"FW08CO037",4.0203,21001.1958,0.1737,3306.7593,5.83017578797457,0,0.727243461043145,0.825122899995604,100,99.6375242673048,0.0046187846122552,13412.2739982263,9435.76091224291,0.0032379108621995,12294.5110811262,8761.96677714895,0.000238081681044,0.000302410883066,0.0091853312467092,0.785277412631904,0.0049169343014267,0.000238081681044,0.0006048217661321,0,1.08421485899638,1.42948306609241,1.81618525458574,2.36175898426688,0.285596594456778,0.0452888496949302,0.52116889458266,0.153539828432055,0.0567696245182381,0.0147934433333553,14.01936741145,11.8615302848612,1.41826781120721,60.9502978873232,5.6989811980135,1.49723188619574,0.888283704302209,0.690187841589477,0.403108474423156,0.498941667753078,0.0367973562514816,0.827613911904625,0.291031161536311,0.0901970699832915,0.0181265083309813,11.8659770609854,10.8625686786456,0.945898904707095,60.377521278915,4.74933570157344,3.23288725611205,0.971074610722347,2.69203143996601,1.26923662088136,0.452052830248837,0.232895693375687,0.0422333094004104,0.029775375546687,0.239343642517727,0.389066721608676,58.8751649370366,100,16.1574485201457,83.8425514798543,0,0,0,0,0,21.4771960094961,2.07321194538837,79.3671106099587,0,7.97016901294735,0,0.940904993609935,0,0,1.145133364263,0,0,0,4.7316348529068,0.243153297013687,0,3.52868192391216,0,0,2228.25825419927,8.38299848506697,0.256071165290502,20,0,138,0,28.5709991455078,0,54,231.965892242193,6,3,61,0,0,526.322973766096,12.7772425769194,5.36725091639608,-13.4249784801416,508.214893315283,550.467130081586,18.6391587083733,23.2740039825439,17.3512586057472,21.7810096740723,-7.91426886238707,-5.57169008255005,-4.23266066127915,-1.55423665046692,-7.89524317328323,-5.7028226852417,-4.85320889495263,-2.2699887752533,4.60689613665978,8.01798915863037,5.0332732548044,8.39977931976318,571.665849470847,289.741668701172,534.921343216381,297.881164550781,9.77269578664147,9.87471429023193,22.44436615421,21.4435602104301,0.876287923425093,1.42030986149597
"FW08CO038",9.3654,221.895,0.7245,24.5529,2.41429284068937,0,0.419692554975555,0.729946865079726,100,100,0,0,0,0,0,0,0,0,0.0001424457513688,0.0100588116000811,0,0,0,0,0.821141125597526,0.819812998179502,0.738962938059704,0.737262383781496,0.0227134455485702,0.158588521598053,0.0356925572906104,0.0020279862096937,0,0,9.22895964307443,36.867572500507,0.552017846278645,27.7602920300142,16.8067329142162,0,0,3.60373149462584,3.59886432772257,0,0.0073311095634324,0.0549833217257431,0,0,0,7.88827389025329,29.0971738572633,0.476522121623108,17.4846963087863,8.00557164326821,0,0,20.072577984678,16.9018730984935,0.0012167917258162,0.0073311095634324,0.0024335834516325,0.0109966643451486,0.101383086595011,0.317437044096624,70.0360535388359,100,100,0,0,0,0,0,0,19.1317370107483,17.3023727438653,40.867572500507,0,34.3670655039546,0,0,0,0,7.41512877712432,0,0,0,0,0,0,0.047860474548773,0,0,3352.65884270939,8.14162202393024,0.277059054958426,32,0,180,0,36.4949989318848,0,54,46.9543540863922,11,4,73,0,0,676.927137995822,7.60261241680678,0.832167217048063,-14.5365235097668,757.991875453458,709.259354025918,12.0307793776368,14.2394571304321,11.6366060759005,13.2899141311646,-9.82214964094663,-9.29463672637939,-6.241159436807,-4.81068849563599,-9.7030430405221,-8.92231559753418,-6.97978212736511,-5.38477468490601,0.616724009670046,2.38677048683167,1.0736232180355,2.79233956336975,785.635279554853,454.186828613281,698.370213261475,342.085327148438,6.07116014523152,6.13586291305387,13.2303763641436,12.6981699071371,1.20680176062319,1.26622580205149
"FW08CO046",0.99,8808.5169,0.1719,1446.2001,4.1993735419702,0,0.975862679713538,1.19219529559628,99.9935630480541,98.8833702888118,0.0103309105304662,172181.77089948,159553.766187359,0.0094226986156999,509399.726426137,489895.278202849,0.0004541059573831,0.0006914672457843,0.0048321646519177,0.171517080247641,0.0028324632038794,0.0012487913828036,0.0020744017373529,0.0003405794680373,5.47641278476402,5.39369059174479,5.36081157322652,5.89894097263318,1.06085055022146,0.672753434803536,0.943698024805969,0.44125816458387,0.268390243992153,0.0553782215028729,6.34809135690027,44.4455081876496,0.734956868845878,33.7030016937357,4.80466354103266,1.23459716584071,0.168617488830611,2.41700393399938,1.42231094544418,0.68231221945013,0.421995545429709,1.29890739186092,0.693202828571233,0.448070775268236,0.100006907757785,6.76661549117581,38.1684733668598,0.650076016451665,32.8896395457309,1.89092090368408,2.32498946722518,0.153588704633612,9.16528770811176,4.04869284686123,0.602416963064463,0.327091665945812,0.198442032846642,0.124899728606021,0.582980637750721,0.993240354498662,65.841092499919,100,85.210806600144,14.789193399856,0,0,0,0,0,19.2158205104299,1.14921048740907,48.4988466106025,0,39.085253954613,0,1.95644513096183,0,0,7.39634387259903,0,0,0,0,0,0,1.39709444163069,0,0.516805502183915,2856.76647958092,11.3638673660196,0.257287410210906,30,0,148,0,25.8889999389648,0,59,168.651850301837,8,6,88,0,0,632.937436101837,9.68677865453518,2.36688034013615,-14.8837655815806,650.341738589296,588.977256971342,14.4462621914681,20.2645893096924,13.3910653003766,19.2713603973389,-9.5138815943979,-5.59037685394287,-6.26733324650691,-2.38782143592834,-9.374574950865,-5.69675588607788,-6.92326770907991,-3.07726550102234,1.80659236551195,6.64773559570312,2.30358659747886,7.22596979141235,673.804305824147,497.544250488281,624.782332389724,433.69970703125,9.1011913322974,9.12728546780727,18.5104618509147,17.8760173722577,1.18705123724388,1.41769538653152
"FW08CO047",3.7467,12208.0401,0.4608,1437.7968,19.2393447282848,0,2.43231872569821,2.47093750535779,100,99.2133589391941,0.0168741254380381,123467.52733553,46975.2461740357,0.0097476744035269,116418.68919156,41767.5285027938,0.0022116572176069,0.0013910171451209,0.0021705749475708,0.333236659338955,0.0020678994984624,0.0020478307570434,0.0069550857256046,0.0043414012049321,77.9704765435296,64.4884559838199,181.145758158498,152.834354100854,0.679170442764191,0.146153681130192,4.14142397844843,4.19580125723866,3.40179419954559,1.36481366898525,2.86675745765285,35.0090224556192,0.277621958335474,14.9941807612509,28.4283985928257,0.0563677702860756,0.3975896180092,1.25584531787375,2.2328964990867,0.39835949001973,0.0933302953518883,5.26392881108096,3.66748625396857,2.54833645477581,0.81656183961461,2.22934840305668,29.070290043767,0.256204492874097,14.8336329584264,25.2784259917674,0.194985828317325,0.165941390327201,6.37926026821036,8.63877983314471,0.010630699025964,0.0046320870932526,0.0359246854046621,0.0098275361302793,5.20614466199206,4.1221738009154,62.1478515703761,100,74.582131328353,25.417868671647,0,0,0,0,0,18.1420315047014,1.04001706219821,30.6998811381689,0,54.7772422536522,0,0,0,0,1.57642503156588,0,0,0,2.06958035794787,1.78997528030728,0,7.85768634557483,0,0.189192530584823,2564.14807308923,13.1106831582107,0.245635691104914,29,0,124,0,60,0,53,75.6406713146363,8,4,69,0,0,518.103799040579,12.751080039431,5.12597616831665,-11.9129691052546,441.329621262839,562.198273971971,16.8308000412413,23.2109375,15.646827918182,21.4647064208984,-5.90270560031721,-0.850086629390717,-2.26392709429113,2.48571276664734,-5.97294578782118,-1.69952344894409,-3.18425252795563,0.649837017059326,4.83202153576592,10.1039943695068,4.9610284161668,9.91857624053955,502.575416302519,257.204437255859,466.249872328161,399.27978515625,10.965371616641,10.924957879396,21.7156138395015,20.9121403088587,2.24549799817414,3.34200213729951
"FW08CO049",3.0456,6927.2208,0.3798,826.3755,23.023442008366,0,0.726482918996644,0.793655737673119,100,99.719776300192,0.0083760199862234,31115.9109922525,22914.7159883693,0.0066430503339013,29872.5499773284,22019.6029367943,0,0,0.022255707223884,6.18298403307716,4.67720041491965e-06,0.00057743214999,0,0.0004330741124925,2.11385514322255,1.64336752286911,4.05408166721112,2.98362300493016,0.360391284192933,9.09455636234376e-05,0.650845429959443,0.515752291308514,0.260468094217525,0.0531641780495866,4.97007111423386,31.6778469079548,1.28435923393693,25.0721458164001,17.2764869859497,2.07158403266141,6.77553543550972,2.7966800192077,4.27649426159478,0.417667271113434,0,0.904165237231743,0.475715942691912,0.167829273738149,0.0148116685453525,5.39210080647357,26.8794754926786,1.7513708961604,27.7043547394617,15.1774949765573,1.9929317846427,1.44402877384434,9.26796595494421,7.85323379020796,0.0869309666006315,0.0413855444649556,0.131416339435867,0.0764543479326286,0.520414680588787,0.50360326510164,65.1257299031092,100,75.1443825783639,0,0,0,0,24.8556174216361,0,18.1653995590787,0,2.30918581373933,0,67.7066595018886,0,0.954304791324105,0,0,3.11175442826941,0,0,0,0,0,0,25.9180954647786,0,0,2927.68308951694,10.9850744371967,0.278668957109033,25,0,163,0,60,0,61,190.241440463396,8,3,55,0,0,606.982784683379,11.1079142835793,3.09615049364307,-16.2743411563721,564.496426648029,515.348487204422,14.0292859543682,17.4827156066895,13.6604908485635,16.9734172821045,-9.86909765815367,-11.9296836853027,-5.71390365824464,-5.50181245803833,-9.70375218419122,-11.6797485351562,-6.21684869300215,-5.97756195068359,2.35001330373459,4.1172947883606,2.94520062044833,5.22014331817627,663.257933745871,174.459014892578,526.830262273289,161.852081298828,8.44107213002993,8.60580797175042,17.3359568203003,17.1253072978996,1.7060554832147,1.88739422321499
"FW08CO050",3.8709,1244.1744,0.5031,200.6478,6.25448368909017,0,0.28796479639002,0.427780117530782,100,99.2464407783627,0.0064299667313521,10619.9241521124,8244.51916065786,0.0056262208899331,10580.2679752935,8216.7598368846,0,0,0.0034554359903241,0.17142741403456,0.0122394416731287,0,0,0,0.267598570428127,0.262461435040131,0.518194369136143,0.49654554910012,0.477642041180079,0.0111399173620675,0.204858740060879,0.0768943646485573,0.0043402275436626,0.0007233712572771,26.799603013854,36.6702931679032,5.44561116190785,20.6502239557413,5.99493929468409,0.483356674112568,0.0442703209453594,1.66382622886309,1.42511371396164,0.177624673681944,0.0022427357788124,0.44406168420486,0.217096823389043,0.0170447919189744,0.0031398300903373,27.5452808353742,34.0299270662325,5.36462398291932,19.5485821424406,4.17552547299298,1.18102466112262,0.0165962447632119,5.25203864682294,2.02160203102152,1.65803925880487,1.58202581837429,0.0255350053818821,0.0372294139282862,0.0726452818833115,0.174269540956841,68.1987838682423,100,57.3111856344255,42.6888143655745,0,0,0,0,0,20.9925872313399,13.4097840302774,45.6029154755153,0,24.4926274001458,0,9.34856078054652,0,0,7.14611231351489,0,0,0,0,0,0,0,0,0,2907.85853383497,6.43744358427565,0.268964457876645,28,0,174,0,55.7890014648438,0,57,229.146850875569,10,6,97,0,0,895.880235855488,9.24107718276662,2.41928325977448,-14.2351734174751,900.280071653243,834.794043277754,14.8747790302473,18.2819652557373,13.9848621385109,17.4531688690186,-9.25685887187725,-6.93559122085571,-5.63801109175642,-3.02383852005005,-9.19503559617587,-6.92368650436401,-6.47269311210326,-3.68860864639282,1.82974436172012,5.04486989974976,2.44961815033427,5.6236424446106,915.910779789391,589.130004882812,876.343768088884,496.121398925781,7.70537492829963,7.71092223504453,17.1676353396187,16.2121055075267,1.67093332887246,1.96833233605306
"FW08CO053",0.0998999999999999,9858.7053,0.0593999999999999,1716.2136,2.32736442085713,0,0.785904344095697,0.981689322519206,100,99.5745984066167,0.0075060566015701,23995.4626983322,16863.6107136705,0.0052745262605628,21887.1360116627,15617.4571441952,0.000405732789274,0.0005826780535942,0.0154125074618063,0.696510636137993,0.0023459672742221,0.0005071659865925,0.0011653561071885,0,2.16967826364837,2.64763822930065,3.61015074210193,4.36363866747341,0.396672776089574,0.0964751426335869,0.700932809098168,0.274828176474653,0.113783703424019,0.0283820229416939,23.8078432063488,14.0871235901534,1.88984652984809,48.3214941012589,4.57439883105138,2.2089685549278,1.82314101629552,1.05525621097529,0.502349938383897,0.49603965380533,0.0709002655613497,1.24348158061444,0.501703284486267,0.16424528974715,0.0336146969118529,19.3457038214824,12.0677810734048,1.30766939499838,49.5678335144297,3.36708088084141,4.86768080616539,1.80543960262289,3.68676136816536,1.44506488003591,0.617694698714648,0.3423350100477,0.0392820343255417,0.0233362560464501,0.351678095094292,0.587331611869292,60.361206749937,100,13.3006156498055,86.6993843501945,0,0,0,0,0,23.9913957643116,0.488820778525553,79.5184312893499,0,11.4130057219582,0,1.84217495577234,0,0,2.35846485846372,0,0,0,0.761448868950368,0,0,3.61765352697986,0,0,2318.51186384991,7.39305165100111,0.247214336856179,39,0,152,0,46,0,59,236.424262859343,7,4,67,0,0,632.196697467372,12.3819427299049,4.78523764255268,-13.9012116968979,617.660197890849,628.798110315904,17.730240500646,21.7467231750488,16.6208464771949,20.5167503356934,-8.23865977802296,-7.65338039398193,-4.71647498860837,-3.1592013835907,-8.18066355320475,-7.68659543991089,-5.30364513836349,-3.83517503738403,4.0437385753563,6.72466611862183,4.51512217192503,7.25875234603882,693.720639095627,336.363159179688,628.639618480198,307.8251953125,9.32530720954655,9.37155316561706,20.9806003209659,20.5370997707309,0.666873345116157,0.865541105807886
"FW08CO054",2.7621,5448.7026,0.4032,675.4743,18.6906934670297,0,1.1750039314412,1.37359857674307,100,99.40055454364,0.0056894277914892,98152.0182584383,60791.3130145881,0.0049553080764584,98092.2538073559,60763.2418330191,0.0003670598575154,0.0014804412247808,0.0006471318511676,0.0569204676357267,6.5905597416897e-05,0.0001835299287577,0.0014804412247808,0,2.96638581474888,3.21225164366587,4.06040057001115,4.62520369267752,0.710079129662904,0.102327111778866,1.29338496103641,0.220246926304989,0.035116616568502,0.0044928126559889,3.56362632087866,34.2729423330978,0.287308762273059,15.2473508097139,38.517461019069,0.053186973353987,0,1.46075875016559,3.56798699198595,0.42610059331643,0.0155890460969425,2.07667412364912,0.336563508041683,0.0487657339442818,0.003863951596678,2.6935739820153,26.7075001965286,0.295658917000987,15.166942694933,32.4606576445618,0.246626703636245,0,7.32125559773333,11.9775837511509,0.0075981390505695,0.0026647942046055,0.0516343101566967,0.0097264988468103,0.320916652709216,0.519521616144389,66.47698986177,100,100,0,0,0,0,0,0,17.326005081817,2.3302005875674,25.7157199220233,0,60.9853398862327,0,0,0,0,2.10807064419335,0,0,0,0,0,0,8.4367753894294,0,0.423893570553842,2855.43248362684,13.2888181522955,0.244956133961138,25,0,149,0,30.1049995422363,0,51,60.7484384998366,9,4,77,0,0,480.221576590997,11.16824874387,3.34739954260552,-14.0300800040228,421.971126529256,504.893941310466,14.7131342635969,19.8513813018799,13.8372751546612,18.3058815002441,-8.25474777373707,-2.5166802406311,-4.26663067821568,0.465365171432495,-8.10689466162962,-2.80182862281799,-4.97087934647144,-0.555283069610596,2.93290916888552,7.74491882324219,3.26846834145973,7.43044757843018,505.432679288389,404.214294433594,413.78965549233,423.292816162109,9.10710166085588,8.99040826506869,17.6197569170781,17.4923289675088,1.48149696275766,2.56992905612056
"FW08CO055",9e-04,1347.6834,9e-04,177.1218,3.05412952066883,0,0.330902554673057,0.490267238600648,100,99.8800825195337,0.0066781263314514,24887.7356209923,21666.9375314707,0.0037100701841396,1930.28223097502,1002.20912419044,0,0,0.0030033804675489,0.153534131235867,0.0232478933850487,0,0,0,0.390382793489668,0.394369834390706,0.474456106977036,0.485151858257517,0.097767769492449,0.0261782552192896,0.396947829141473,0.0813395787170785,0.0048750322219595,0.0002003437899435,51.6755418965612,20.5235517481331,3.70642689521886,19.0687887080897,1.09354318677517,0.511344133199237,0.0194333476245236,1.07217318251453,0.286157713302694,0.120425605430839,0.0005081249174297,1.19612605562952,0.303858700622961,0.0259143707889147,0.0005081249174297,46.1804249956809,26.2619282324367,3.70067377364051,14.9282019491672,0.757614251887684,0.664627391998049,0.0381093688072275,4.9150923262975,0.71391550898873,0.0333238503939426,0.0248981209540553,0.0054092823284756,0.0020324996697188,0.0750220712075254,0.23588683041839,61.2392792698938,100,0,100,0,0,0,0,0,27.8326610931024,0,70.5518670037785,0,14.2779008779065,0,6.62650441490932,0,0,7.41198563401464,0,0,0,0,0,0,1.13174206939108,0,0,2712.2407844795,4.51777231061835,0.267692246561767,27,0,151,0,46.4071197509766,0,55,309.424438336185,8,5,85,0,0,749.534555524116,11.4811315247471,4.24648251810329,-12.4944360587921,822.299140841771,685.94984392519,16.772084301281,19.6847591400146,16.0967733724987,18.9941272735596,-7.24764116700472,-5.13612270355225,-3.7506760667646,-1.76513111591339,-7.28870282236869,-5.19939184188843,-4.53729459288057,-2.58886790275574,4.11150002593588,6.78776264190674,4.62423525401379,7.21655511856079,924.627047772861,560.259643554688,721.849965034583,389.761383056641,8.45581306049668,8.49951177519118,17.7295167931183,17.5002124397639,1.69198252395481,1.98034499378875
"FW08CO059",0.5517,1076.2713,0.1206,163.2987,0.175645992852512,0,0.528970727800287,0.690120812919466,100,99.2791124484932,0.0111496051227975,52609.1013669137,40616.6467506845,0.0083622038420981,49426.4707792543,38230.5333608729,0,0,6.29088595041046e-05,0.0081882700021825,0.001279417187841,0,0,0,0.828983039379458,0.842325541562755,0.90854030638583,0.93871856809905,0.427475860408059,1.41672457492827,0.268928475561877,0.186059035486684,0.0498387348989051,0.0031776374599973,0.665882291946278,73.9913718780757,0.0745908582715157,15.8707102939566,4.33354489709054,0.013463148185778,0,1.43186016388247,0.608768439704747,0.345011932121934,1.33485447220339,0.809069514944087,0.811825201302889,0.210534437812426,0.0170852554245686,0.753404650496299,71.8831809438777,0.103062669819172,12.7979585875454,1.37288294395485,0.0264545890444933,0,6.45712427594341,2.75733977061667,0.0127941718784102,0.0281080008597741,0.0091984242263079,0.0077159218046438,0.168919026271536,0.597862689660114,64.1333671166369,100,100,0,0,0,0,0,0,12.7785937449043,0,0.0081113377268352,0,93.1738493816568,0,0,0,0,6.81803928061633,0,0,0,0,0,0,0,0,0,2924.72679360492,14.6465491609783,0.241824055886281,33,0,152,0,29.2220001220703,0,55,39.5568700939995,10,5,83,0,0,670.3560603894,8.8308622524816,2.1810324002749,-13.4857831637342,639.275374033121,693.159776401397,14.0716514155075,18.5295295715332,12.8824610576623,16.8515110015869,-8.42410375853509,-3.77395439147949,-4.9982160072176,-0.417441695928574,-8.41293742657114,-4.12749290466309,-5.93109174182871,-1.57153403759003,1.93620405729312,6.26288557052612,2.17691309388359,6.23735857009888,635.883078900751,359.380187988281,686.36736297258,496.522369384766,8.10123288817037,8.09740809283234,16.6320326891946,15.3879890834248,1.08098593985402,1.77318792305551
"FW08CO060",1.0953,8454.7197,0.2268,921.9591,0.319299173833201,0,0.578685183219391,0.679808160218445,100,99.8326823825098,0.0018924341158229,31301.8145261516,15625.8137570191,0.0009462170579114,28974.9754092971,13777.0642875363,0,0,0.003451249838596,0.13223370373828,0.037870019511114,0.0001182771322389,0,0.0001182771322389,0.860696150927575,0.913506459421922,1.68422709273575,1.68803707246657,0.0640719053051516,0.0016712558785361,0.428501491303136,0.134275297145569,0.0345321915284784,0.0060463270000541,2.13433214113532,19.0757891122044,0.522379233932498,24.1949310276957,51.560170587323,0.04020594556198,0.667831720074646,0.37841703965656,0.512532662673607,0.0631589839505895,0,0.601816284475092,0.166146198893205,0.0374853938748475,0.0061499474325921,2.34557042714802,18.162747132709,0.57292129336323,33.1831639820031,40.0481648264006,0.109625253441286,0.323897231449855,2.39106051450655,1.92795971101104,0.0406956128894491,0.0206950612017387,0.0143919614508331,0.0100546759612221,0.128421004897418,0.181174522817769,27.1983146289285,100,99.7766478290226,0,0,0,0,0.223352170977354,0,24.3000954446781,0,95.4104652339923,0,2.29205824528991,0,1.14871697047508,0,0,0,0,0,0,1.14875955024269,0,0,0,0,0,1860.96188357776,3.25172502986705,0.32300461894674,37,0,122,0,27.7779998779297,0,51,5.18387316849783,7,3,53,0,0,425.226366010928,18.5443383701188,10.3236761555814,-8.85226600673862,386.218488112877,422.322623339153,21.53768312314,24.8134860992432,21.2894775760596,23.7496528625488,-0.745625190515209,-0.380561590194702,2.57564276992259,2.93372821807861,-1.03762220376209,-0.912599205970764,1.76290343778448,2.01636552810669,10.0837709165338,11.7900762557983,10.1332010162626,11.5059766769409,397.086228002571,313.095581054688,377.998010347959,386.131622314453,13.3174669586962,13.2946079454202,23.9369800281017,23.6606643417888,2.66266227316274,3.94960164556833
"FW08CO062",0.108,6284.4471,0.063,1020.2913,5.5181975822053,0,1.05234696414736,1.30519988212048,100,98.6204822093439,0.0098656252512651,238356.780656169,221711.873593462,0.0090700103116469,711797.259682558,685499.74325665,0.0003182459758472,0,0.0049227428455878,0.175808019769949,0,0.0017503528671599,0.002940336745006,0.0004773689637708,7.20250001600952,7.20672129653927,6.70582144333469,7.60502031082035,1.34688221021066,0.914085186587059,1.25966690052972,0.591990025661923,0.360847973404056,0.076116481273269,3.46412335939625,48.0282823925752,0.253282424797561,30.052705829921,6.0691114736251,1.39342568417833,0.0032652037121929,2.76559890208957,1.66214622126424,0.746433886087238,0.591801576667369,1.68393085386497,0.905741330931666,0.600622586902388,0.137872389973334,3.38762077065638,42.396950753182,0.317644578563004,28.6271773561139,2.30237188144209,2.48276154074822,0.0016759919446534,10.6900940937162,4.71615312215247,0.692753066534684,0.410353396133046,0.200552249059428,0.136902078847482,0.710693785615603,1.14185066558933,66.1674405056254,100,100,0,0,0,0,0,0,18.9553492672786,0,42.3484032509399,0,45.0742039025199,0,0.691048859334021,0,0,9.24804506668534,0,0,0,0,0,0,1.91392493382592,0,0.724373986694868,2918.36253497957,12.4295711937056,0.25757694388103,23,0,163,0,52,0,57,176.757431166856,9,6,89,0,0,623.502400050948,9.1750683365776,1.8717084289696,-15.2184424567793,646.417039304619,580.678872856201,13.8231685794833,17.1388378143311,12.7727942182183,15.7599515914917,-9.97603666744128,-8.46713924407959,-6.7777130885943,-5.09924507141113,-9.79227786374147,-8.35422039031982,-7.3881265963015,-5.68843460083008,1.31678521621007,3.79888868331909,1.78295636048505,4.32477760314941,666.91404449617,474.764434814453,622.025728088981,400.279876708984,8.04344849180169,8.15682202990271,16.4660350750782,16.3793567725192,0.868070650236,0.853371914210367
"FW08CO066",6.3711,9677.2779,0.4752,1682.8056,2.36194437540346,0,0.790514867676488,0.988048893717242,100,99.5911292427106,0.0076467784396271,24445.3241629033,17179.7658430373,0.0053734118764947,22297.4710481343,15910.2496705194,0.0004133393751149,0.0005942457049108,0.0156342037051555,0.705467670820944,0.0023899489338835,0.0005166742188937,0.0011884914098217,0,2.20924126914821,2.69902137443713,3.67603907941795,4.44836840681473,0.38466292261794,0.0982838366148397,0.704392296102192,0.276148936469004,0.115275184977379,0.0289141226377305,24.2538989192405,13.9768208991911,1.92527694177306,47.9155465815444,4.53224454781856,2.24736854978609,1.83899028052093,1.07211037103729,0.50965674965271,0.469305545453379,0.0723078173735575,1.25559957727738,0.503320169602478,0.165954998010465,0.0342820347163094,19.7284285243643,12.0142754457199,1.33362998078922,49.0640095326519,3.34669673074537,4.95725709493717,1.80881855872122,3.74925659862316,1.46856535300334,0.629265797978169,0.349131236549248,0.0397766814157522,0.0237995404816813,0.352910863498092,0.591030300826192,60.2794082621106,100,13.4027607081533,86.5972392918467,0,0,0,0,0,24.0186084390618,0.191778103220535,79.5546462502642,0,11.6269741514812,0,1.87671163189392,0,0,2.40268081998555,0,0,0,0.77572433876266,0,0,3.57148470439192,0,0,2326.07732322092,7.37494625779046,0.246970495597734,18,0,162,0,56,0,60,237.204674415726,7,5,70,0,0,637.293408731346,12.3286896810446,4.73549180410801,-13.9087082341718,622.867400932926,633.86772118202,17.6685912806224,20.4553527832031,16.5585250854263,19.3316955566406,-8.25940563272363,-8.15757846832275,-4.7486487001059,-3.82388234138489,-8.1991468899989,-8.083815574646,-5.33602349556387,-4.27584075927734,3.99941771001589,5.81629848480225,4.46993361398762,6.30586290359497,699.397869757273,366.329254150391,633.751292800015,351.522216796875,9.20791420980169,9.29131774746004,20.3264292476092,20.0259965386845,0.57795465532498,0.699564940123221
