"SITE_ID","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","HydrlCondWs","OMHWs","RdDensWs","RdDensWsRp100","RdDens_WS_PctFull","RdDens_RipBuf100_WS_PctFullRp100","DamDensWs","DamNIDStorWs","DamNrmStorWs","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","MineDensWs","MineDensWsRp100","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100","SuperfundDensWs","HUDen2010Ws","HUDen2010WsRp100","PopDen2010Ws","PopDen2010WsRp100","PctOw2019Ws","PctIce2019Ws","PctUrbOp2019Ws","PctUrbLo2019Ws","PctUrbMd2019Ws","PctUrbHi2019Ws","PctDecid2019Ws","PctConif2019Ws","PctMxFst2019Ws","PctShrb2019Ws","PctGrs2019Ws","PctHay2019Ws","PctCrop2019Ws","PctWdWet2019Ws","PctHbWet2019Ws","PctOw2019_WsRp100","PctIce2019_WsRp100","PctUrbOp2019_WsRp100","PctUrbLo2019_WsRp100","PctUrbMd2019_WsRp100","PctUrbHi2019_WsRp100","PctDecid2019_WsRp100","PctConif2019_WsRp100","PctMxFst2019_WsRp100","PctShrb2019_WsRp100","PctGrs2019_WsRp100","PctHay2019_WsRp100","PctCrop2019_WsRp100","PctWdWet2019_WsRp100","PctHbWet2019_WsRp100","PctFrstLoss2013Ws","PctFrstLoss2013WsRp100","PctImp2019Ws","PctImp2019_RipBuf100WsRp100","BFIWs","BFI_WS_PctFull","PctNOT_PRINCIPLEWs","PctSANDSTONEWs","PctSEMICONSOL_SANDWs","PctVOLCANICWs","PctSANDSTONE_CARBONATEWs","PctUNCONSOL_SAND_GRAVELWs","PctCARBONATEWs","ClayWs","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","ElevWs","PermWs","KffactWs","Kffact_PT","LSTFRZWs","LSTFRZ_PT","RDHWs","RDH_PT","RHMEANWs","RHMEAN_PT","RunoffWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","TMEAN_S_2018Ws","TMEAN_S_2018_PT","TMEAN_S_2019Ws","TMEAN_S_2019_PT","TMEAN_W_2018Ws","TMEAN_W_2018_PT","TMEAN_W_2019Ws","TMEAN_W_2019_PT","TMEAN_PW_2018Ws","TMEAN_PW_2018_PT","TMEAN_PW_2019Ws","TMEAN_PW_2019_PT","TMEAN_SY_2018Ws","TMEAN_SY_2018_PT","TMEAN_SY_2019Ws","TMEAN_SY_2019_PT","PSUMPY_2018Ws","PSUMPY_2018_PT","PSUMPY_2019Ws","PSUMPY_2019_PT","MAST_2018","MAST_2019","MSST_2018","MSST_2019","MWST_2018","MWST_2019"
"NRS18_AL_10002",0.3051,4785.6267,0.0107999999999999,967.8258,5.48599180513933,0,1.72282591852173,1.74443065162119,98.6411497578781,98.4169051909961,0.0056418942998625,28192.861210842,21241.172087242,0.0045970990591472,184804.460406408,105072.547727135,0.0014627133370014,0,0.139021612780621,14.2434255475882,4.66809074347567,0.0010447952407152,0.0030997313772788,0.000208959048143,11.1999901199864,10.1526225548902,24.3477657360187,21.9634148235973,1.38376860861295,0,4.99941418330853,1.62582468039139,0.689082163470878,0.217777119974694,40.3752762412497,2.44141692037952,3.95239143914004,1.12087514055369,0.861836966932669,31.9524922409849,9.16877407090695,1.04064740360965,0.104469076119121,0.741331756190009,0,6.7607001177278,1.55724304931735,0.615978619292852,0.157156380828037,34.1828147172766,1.94269464608197,5.11492874027537,0.864825054260798,0.662381598010716,36.6091604501554,8.1921250704414,2.33363276738438,0.197886851125481,0.108155113728365,0.0802520453577492,1.44332914642089,1.38480902245011,34.7460352057966,100,59.3008226069952,3.23355768639455,0,0,15.377302621619,0,22.0883170849912,34.0698482457496,88.3217677634572,3.42218501915329,0,0,0,3.4931224368169,0,0,0,0,0,0,0,0,0,2.3752186939278,0,2.38770608664483,288.462035247547,5.07562803050118,0.327853411550048,35,0,99,57.2138060010222,60,0,71,665.636338162356,10,6,104,161.566727718232,87.4284492143944,1449.03407659079,20.9781888498597,14.7502527436883,-1.70289051958105,25.1875803795464,26.1329135894775,25.1655645854447,26.0027770996094,5.19569047721008,6.19268703460693,6.56979840733338,7.61686706542969,5.03360090197636,6.01186990737915,6.43249538270717,7.45576047897339,15.2197625658287,16.2325019836426,15.7818442570239,16.7844734191895,1725.5776745536,1793.53601074219,1861.82566899735,1725.04919433594,15.9086211841607,16.5394104379983,25.0674942643084,24.7656992270047,7.29869438201765,7.77856747289247
"NRS18_AL_10006",2.6055,1614.2913,0.288,353.6046,18.3345570944962,0,1.30135572258365,1.12354627671753,99.3655420183458,99.1997841657037,0.0142477383109231,2170.80813109753,1835.36822629224,0.0117698707785887,1772.71202539467,1518.26672174966,0.0006194668830836,0,0.0243242046835041,4.63522345688167,0,0.0006194668830836,0,0,5.41204277684228,5.44203596824812,10.9072991669034,10.9450622429511,0.394501289822971,0,3.19927388569832,0.896771233295998,0.269505262154358,0.110946518760276,1.74002052789357,42.1459621321133,11.7036311847806,9.24630517428918,4.94743420843561,7.74261745696083,1.76778503359338,15.1633227534584,0.403867629095195,0.324260487561531,0,1.71522089927563,0.395272007208051,0.113771144379909,0.0183255534571665,1.76230739079752,27.5987925496444,16.3392670796703,5.20649335444166,2.33956232469827,3.25176765234389,0.448467016548993,39.4956400454067,0.84857493369713,1.50318594915304,1.07306296354742,0.749793299387787,0.307991468436779,48.3083605170888,100,12.8490564249464,0,49.0769416895203,0,0,15.118553881818,22.9554480037153,26.5458433803118,34.5247725735745,48.9593049284228,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5159224980027,0,0,85.5168661566844,6.53337778070166,0.221616044762181,25,0,83,59.9121310835907,60,0,69,571.508275551011,13,5,101,181.183089074444,76.8165591303131,1580.22793776073,24.9879739011317,18.4662055521281,2.47264415562774,27.2953190157739,26.874584197998,27.9580496433788,27.1167583465576,11.6515469655252,12.00816822052,13.187392763181,12.7743816375732,11.1722876231109,11.4607744216919,12.7020549465737,12.3260831832886,19.4626031069693,19.2092132568359,20.217162208037,19.6170806884766,1844.01249960683,2063.55419921875,1985.47480315578,2081.40747070312,17.5229586146712,17.6556687907037,25.7243625003894,26.0332692776568,10.3872998372964,10.4030705752782
"NRS18_AL_10004",4.6053,4.6053,0.6678,0.6678,30.6421923392613,0,1.1831204564061,1.68237281254717,100,100,0,0,0,0,0,0,0,0,0.0010748485440687,0.0644909126441274,0.0042993941762751,0,0,0,2.38660885346883,2.38660885346361,5.71684613054524,5.71684613053908,0,0,5.56966972835646,0.0195427008012507,0.0586281024037522,0,35.4895446550713,20.109439124487,32.65585303889,2.83369161618136,0.644909126441274,0.449482118428767,0,2.11061168653508,0.0586281024037522,0,0,7.00808625336927,0.134770889487871,0,0,33.6927223719677,11.1859838274933,30.4582210242588,1.88679245283019,0,2.2911051212938,0,12.9380053908356,0.404312668463612,0.234512409615009,0.134770889487871,0.146179401993355,0.202156334231806,39.6343560680086,100,0,0,100,0,0,0,0,25.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,102.876941567325,6.3,0.25,25,0,81,60,60,0,70,652,11,5,99,167,85.9196794997069,1373.00146684776,23.9300582304084,17.3008751361345,10.6659192177839,27.1799414442056,27.1804428100586,27.2998942352941,27.2991847991943,9.16508567178034,9.1685152053833,10.442888417178,10.446216583252,8.76220107232754,8.76542568206787,10.0655650850303,10.0692043304443,18.1043936375415,18.1052722930908,18.5489980523549,18.5494556427002,1598.35179254251,1599.57763671875,1787.76389948407,1794.08471679688,16.8313252607548,17.1842658679011,22.9615103251843,23.0083996215134,8.43005419919994,8.55612388006372
"NRS18_AL_10007",1.3374,527.1615,0.1359,98.0847,0.105066411270221,0,3.8049002824507,3.45221090164608,98.8793567056774,98.4676509180331,0.0607024602517444,88079.0566837677,76510.8273650485,0.0550116046031434,86740.6612205178,75511.710472028,0.005690855648601,0,0.0219228319974049,1.28366240706121,3.09618513491596,0.007587807531468,0.0101952700064332,0.0151756150629361,87.3634255062269,73.5416583798569,198.019095213472,170.753466676466,1.55001835300947,0,13.2259468872442,9.57719787958718,6.27946084833585,1.36222011660563,40.2246749810068,9.68031618393983,8.22300186944608,1.36426882463913,2.07960937966828,5.46458722801267,0.0040974160669927,0.548712301638113,0.027486832782743,1.22404411697237,0,9.97953809309709,6.29272455337071,4.60989328610884,1.19926961085674,47.8184671003735,7.86911720176541,10.4401603919877,0.96253544130736,1.19284659075269,5.61463714524284,0,2.21135406439536,0.079828964150372,0.236796503538289,0.123872530578163,9.21372292931104,6.66806749676555,37.4840226382238,100,0,0,0,0,100,0,0,28.6345804672762,41.458167942841,58.5418320571589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.386845382297,4.25544324651933,0.309136469563881,31,0,92,45.9701129119841,40.3600006103516,0,69,573.875003201106,10,5,99,162.145687042775,85.8555114514243,1426.09368230975,22.7426061808376,16.6343851066037,-0.104430476839202,26.8137487315975,26.9678554534912,27.1404105313795,27.2835483551025,8.36445835470845,8.95163059234619,9.49325366239626,10.2319869995117,8.03250739050492,8.54137229919434,9.06844360878807,9.72173690795898,17.516346419769,17.8680114746094,18.1240044161765,18.5070953369141,1786.27075440327,1791.96484375,1738.65664761587,1711.84619140625,17.0330604670841,17.463857724897,25.2611725664907,25.4778199517033,8.40944720230133,8.70520359334859
"NRS18_AL_10008",1.1079,1778.634,0.1692,354.555,14.5575390463525,0,1.2164262865863,0.946871634475558,99.2714521368646,99.0628252316284,0.0084334382453051,1534.0186682589,1174.78644847675,0.0061845213798904,1332.21060656661,1066.60068344584,0,0,0.0354794612044973,18.6610263831682,1.65706941394351,0,0,0,5.85620780876338,5.64173719514521,13.3544171789453,12.8666744287874,0.61778308522158,0,3.31985669901734,1.25641362978555,0.325817453169117,0.0768117555382388,2.76962545414065,27.9955066641029,17.1187495572445,9.86570592938176,3.0973657312297,11.5508586926821,10.3404410350865,11.1967554876383,0.259884832967322,0.508186318060667,0,1.59360324914329,0.398273892625968,0.0873207259804543,0.0116766087066886,4.03071455768499,18.6503363370986,23.7413377332149,6.48432542200787,1.74895291280619,4.2962304861023,2.36375174514532,35.4872445741845,0.503871049625587,1.81630959489136,1.4194694758218,0.864439395626082,0.268102551085163,48.7125939906692,100,0,0,100,0,0,0,0,22.4872857923553,7.61913918209142,77.5126248570532,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8682359608554,0,0,114.340372931699,11.4686907795533,0.173597886917713,15,0,72,60,60,0,72,492.490332749739,12,4,98,162.764826996448,72.390175887788,1368.47493054596,24.9286223837844,18.6274161682151,2.66040529867551,27.097487262214,27.1986808776855,27.635164375852,27.7713222503662,11.5431009713562,11.7246131896973,12.6321064268112,12.7937307357788,11.3324169756682,11.5200996398926,12.1141741900761,12.3213319778442,19.3164562622639,19.4670944213867,19.9743255146772,20.2128734588623,1388.45514084549,1550.23779296875,1614.81664510384,1647.78649902344,17.7100752373953,17.749635531809,25.927455907271,26.1899861989838,10.1684204993566,10.207575816475
"NRS18_AL_10005",2.9223,2.9223,0.4509,0.4509,6.64887798740376,0,0.788688921216508,1.20759172211178,100,100,0,0,0,0,0,0,0,0,0.0001847859562673,0.0067754850631352,0,0,0,0,2.1118320262858,2.05767215752495,4.65748724148445,4.48012638762475,0,0,1.9402525408069,0.277178934400986,0.0615953187557745,0,8.90052356020942,37.0495842315984,16.107175854635,24.4533415460425,0.769941484447182,0.246381275023098,0,10.0092392978134,0.184785956267324,0,0,1.79640718562874,0,0,0,7.58483033932136,13.5728542914172,12.7744510978044,22.7544910179641,1.19760479041916,0,0,40.3193612774451,0,0,0,0.228210655990145,0.06187624750499,25.0655990144749,100,89.9291653834309,0,10.0708346165691,0,0,0,0,40.5148629504158,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3627995072375,1.68438866646135,0.291795503541731,30,0,82,59.7323363138281,59.2146873474121,0,70,492,11,5,100,164.936248845088,71.9393286110256,1364.62218294734,24.3893243350785,17.9149056438559,11.4348444960579,27.0137345819526,26.9922504425049,27.3240687884509,27.3593006134033,10.046125005482,10.0821743011475,11.5588752064059,11.6129102706909,9.58839315672929,9.62293148040771,11.0449546626424,11.0993118286133,18.4040068387743,18.4238452911377,18.9542010400986,18.9874439239502,1838.27602357253,1849.38830566406,1765.80181322759,1717.73168945312,18.0480410326482,18.4533386910332,22.4512376243582,22.7809464335078,8.33252574400798,8.8421895252408
"NRS18_AL_10031",1.1097,220.0617,0.504,53.4663,4.7362344716088,0,1.37395861397222,1.23307447008792,98.1776020088911,98.1483663541333,0.0045441801094874,254025.637355342,118268.776438608,0.0045441801094874,254025.637355342,118268.776438608,0,0,0.0385246183229521,3.63191323160732,18.5953957458295,0,0,0,4.58913638867117,4.56995277091787,9.91550830235264,9.8755361656344,2.8877810177782,0,3.17038357878722,1.38070368446667,0.426971163087443,0.0723887891441354,45.840916433891,13.6745285526741,7.43682339998282,4.82919108595453,1.74714636849574,17.6485503838242,0.160727650472572,0.465005950603853,0.0388527399361179,0.355176999343512,0,1.96104836130422,0.64133856279563,0.193579881158786,0.0201996397730907,65.8070597741007,7.67922972040332,7.36950191054926,4.03151143804602,0.858484690356355,8.96527345262343,0.0420825828606056,1.80281784974835,0.0942649856077566,1.41873847198308,0.60935579982157,0.950113081922025,0.438332183076068,43.1540163508689,100,48.1651282344906,0.199171414198836,51.6357003513106,0,0,0,0,20.7640209314024,0,53.8854784817167,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1145215182833,0,0,239.447895285731,7.64924102194975,0.258120795213342,26,0,93,57.2997660403979,57.6908416748047,0,69,652,10,5,98,170.634878309129,83.8567438132124,1492.17961939838,21.7369455503363,15.6832777412426,-1.54442932749759,25.960135526861,26.6832256317139,25.8203802260372,26.4428043365479,6.40781203278002,6.48959493637085,7.55514987071062,7.6494026184082,6.17089796789862,6.30294704437256,7.36608443320539,7.48350811004639,16.1242861859971,16.5165882110596,16.4425114362785,16.801513671875,1760.65930906563,1728.34228515625,1910.53986959736,1829.84851074219,15.6927836658424,16.0420518478719,25.1707022773423,25.1299879005348,7.71269532552661,8.1321281943793
"NRS18_AL_10009",6.4719,131.0265,0.7713,26.8848,10.9124023489766,0,1.62323429515676,1.2853110992952,100,100,0.0228961316985495,2447.63311238566,1647.44536410573,0.0228961316985495,2447.63311238566,1647.44536410573,0,0,0.0490826664834976,16.0341243946835,10.3318542432256,0,0,0,5.93817165832411,5.53687521353623,12.5373625836839,11.6294159443975,0.642236494144314,0,4.38094583920047,2.07507641583954,0.660095476869183,0.0941031012810385,0.410069718721022,35.5867706151046,5.96627399800804,8.26527458185939,1.77216059346773,15.6547721262493,12.5074698629666,11.5492667513824,0.369543565614589,0.251071237279057,0,2.28307445099089,0.535618639528656,0.164033208355651,0,0.592528119978575,30.3160149973219,11.0638725227638,8.61341724692019,1.0645420460632,8.35899839314408,2.89903588644885,33.3723888591323,0.485404392072844,0.951334272074733,0.525575790037493,1.44720953394924,0.389126941617568,46.2221176632208,100,3.62949479685407,0,22.1485729985919,0,0,0,74.221932204554,22.0898993715012,75.8793831782121,14.8215818937391,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2990349280489,0,0,75.9486910052547,7.3312954631315,0.18682954974757,12,0,76,60,60,0,71,473.46653157949,13,5,105,177.723309406876,80.7338462066834,1514.00689679969,25.4677949164768,18.8640023570975,2.98727017653597,27.6303648762158,27.2526874542236,28.4282993993354,28.0727672576904,12.1860596548845,12.1272020339966,13.1843272961971,12.75608253479,11.9010307823346,11.8199281692505,12.6859862511414,12.3211059570312,19.8991621209852,19.6576385498047,20.5784525107002,20.3120040893555,1632.27328314312,1575.87536621094,1795.78669738677,1784.08032226562,17.9633147392287,17.9693236265283,25.2328330285075,25.932380229736,9.77410912674124,9.80380443825087
"NRS18_AL_10013",2.601,114.7086,0.2466,22.0752,18.6325265688972,0,1.64991696751894,1.4663087988282,100,100,0,0,0,0,0,0,0,0,0.0169663564894,1.78137210287633,2.30918605928413,0,0,0,2.86145120471602,2.79389635715456,5.5433664297268,5.41683350840519,0.335807428562462,0,3.83040155664004,1.00742228568739,0.306777347121314,0.0729675020007218,3.38082759270011,46.5234515982237,10.5489039182764,12.1934188020776,7.40110157390117,5.4443171654087,0,8.6603794310104,0.165549923894111,0.0815394651011089,0,1.87948467058056,0.362850619699935,0.163078930202218,0.0407697325505544,5.00244618395303,36.5949119373777,14.0614807566862,10.2576647097195,4.90867579908676,2.63372472276582,0,23.6219830397913,0.32208088714938,3.39495033502283,2.50326157860404,0.807718863276162,0.334148727984344,38.4063583724324,100,0,0,100,0,0,0,0,31.1606416432595,0,93.882498783875,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11750121612503,0,0,103.937487171842,4.79095752192948,0.257535895303404,25,0,81,59.1990209581888,60,0,70,500.960032639227,13,5,101,171.359847474383,71.8830009258242,1438.82126220806,24.8306772072336,18.186725808908,3.01903755635749,27.1736004023688,27.2605819702148,28.134439129364,28.0946998596191,11.110154858424,11.1661739349365,12.7193407208838,12.7554721832275,10.7231741510526,10.8379392623901,12.2603123881289,12.3435573577881,19.2099776365588,19.2532787322998,19.960305035215,19.9871139526367,1722.04979984672,1724.54016113281,1977.81687439106,1977.0146484375,18.3492653946941,18.5293435466543,25.1485547345072,26.0532124095103,9.20893183199185,9.54274471850323
"NRS18_AL_10014",0.0018,112151.2338,NA,23826.1203,22.4291537252848,0,1.69669444312218,1.48097104041217,98.1840783814898,97.9423322226741,0.0246274597827919,115238.02129692,96602.1533836134,0.0147925256262316,106760.442321693,89024.826827289,0.0012750639930989,0,0.0459340596393866,4.24490063523492,7.47553642338975,0.0013285631816205,0.0023083909301003,0.0019794699753004,16.7057069074813,14.2052283558683,38.3130999219489,32.7616668202377,1.82195070956054,0,4.71032829600489,2.2897024071794,1.01425473573346,0.344458270239734,19.7297033213735,22.0258288411268,12.505662955979,4.93875886365862,3.35849582066747,13.0528023669411,2.28724358447495,10.9277520048112,0.730080153607726,0.734773424274199,0,3.30647663186692,1.38121312180229,0.621497743382082,0.17724161327264,21.3819557521499,14.5052025108763,14.0806226853476,3.32723326340294,1.93766460584857,12.0527885524023,2.1407207450388,22.9397532253709,1.24185472193725,1.16159471087335,0.776120483199273,1.99229319579719,1.19271317957712,39.8351808208105,100,10.8917371535863,10.4554365589155,43.35976872686,16.660428928781,17.2089076919277,1.33736923721654,0.0863517027130556,29.4048799597002,23.1070560010192,51.5784454080611,0,4.42901699044884,0,1.29017492806218,0,0,0,0,0,0,0,0,0,18.8461987299154,0,0.736320298956889,154.020474669785,4.987021313262,0.280315565337989,0,0,59,54.2307338618712,-3.4028230607371e+38,0,73,577.892022927527,13,5,107,164.748813485635,81.0675216548532,1402.32106746011,23.2920232914766,16.8604113245593,0.199063142439844,26.6622462605958,27.7827663421631,26.8816657261695,28.3241062164307,8.57408007694036,12.5806846618652,9.69639829369056,13.6765413284302,8.25609869392355,12.2092456817627,9.32804057975784,13.3845119476318,17.5214438801308,20.2692489624023,18.0148401895898,20.5434017181396,1626.98929602672,1926.75805664062,1831.41852157806,1663.52197265625,17.841606425607,17.841606425607,25.26970205573,25.3561647181025,9.30220580609907,9.5492093442336
