"lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"Lpt01_XCMGW","~","W1_HAG","ha3",-0.367512038565989,0.0631194336500568,-5.82248631385904,5.79785486287676e-09,-0.491223855244666,-0.243800221887313
"Lpt01_XCMGW","~","L_STRM_POWER","sp3",0.181422957202515,0.0424528387640512,4.2735176841965,1.92413016208981e-05,0.0982169221834892,0.264628992221542
"Lpt01_XCMGW","~","PSUMPY_SY_WS_sc","p3",0.181428519738819,0.0354415273768951,5.11909427066889,3.07006482236361e-07,0.111964402523014,0.250892636954623
"L_STRM_POWER","~","L_NABD_NrmStorWs_ratio","d2",-0.201076865768938,0.051541178274663,-3.90128577770185,9.56831133323011e-05,-0.302095718908036,-0.10005801262984
"L_STRM_POWER","~","W1_HAG","ha4",-0.28330719150398,0.0464166156403099,-6.10357277444299,1.03723318822802e-09,-0.374282086443226,-0.192332296564734
"L_STRM_POWER","~","asin_PCTNATTERR_WsRp100","rn2",0.229447260553759,0.0441172737685768,5.20084857820899,1.98380679439225e-07,0.142978992871255,0.315915528236264
"LQLow_kmcl","~","asin_PCTURB_WS","u3",-0.111462789121308,0.0422023479097783,-2.64115137289511,0.00826247939630465,-0.194177871087503,-0.0287477071551133
"LQLow_kmcl","~","PSUMPY_SY_WS_sc","p4",0.353457872206945,0.0382942574345291,9.23004899132056,0,0.278402506820563,0.428513237593327
"LQLow_kmcl","~","asin_PCTNATTERR_WsRp100","rn3",-0.182038957561806,0.0525502370034473,-3.46409394023979,0.000532020684432588,-0.285035529467607,-0.0790423856560056
"LQLow_kmcl","~","W1_HAG","ha5",-0.30469977693729,0.0532936455182273,-5.71737538264441,1.08181956726128e-08,-0.40915340275786,-0.20024615111672
"LQLow_kmcl","~","drought_mean","ph2",-0.155966322727723,0.0292925853985621,-5.32443007694976,1.01270047236923e-07,-0.213378735122969,-0.0985539103324777
"LQbkf_kmcl","~","PSUMPY_SY_WS_sc","p6",0.358607540959496,0.0367278870099163,9.76390340295575,0,0.286622205191804,0.430592876727189
"LQbkf_kmcl","~","L_NABD_NrmStorWs_ratio","d3",-0.209362128792674,0.0277739557651329,-7.53807381862058,4.77395900588817e-14,-0.263798081800543,-0.154926175784805
"LQbkf_kmcl","~","W1_HAG","ha6",-0.280809461797311,0.0461609119339475,-6.08327370566522,1.17753073958227e-09,-0.371283186681373,-0.190335736913249
"evap_index_sc","~","LQLow_kmcl","l2",-0.202370951552055,0.0802224112444332,-2.52262364609612,0.0116482991716831,-0.359603988344105,-0.0451379147600045
"evap_index_sc","~","LQbkf_kmcl","b3",-0.204856007846311,0.0717502847416158,-2.85512466722648,0.00430199384322005,-0.345483981820372,-0.0642280338722504
"evap_index_sc","~","PSUMPY_SY_WS_sc","p7",-0.164528467744059,0.0463533713615402,-3.54943907878446,0.000386052781240043,-0.255379406174688,-0.07367752931343
"evap_index_sc","~","L_NABD_NrmStorWs_ratio","d4",0.183408838262508,0.0717439615805944,2.55643588982013,0.0105750555841782,0.0427932574563174,0.324024419068698
"evap_index_sc","~","asin_PCTNATTERR_WsRp100","rn4",-0.115642168547616,0.0512171384647352,-2.25788031143597,0.0239531224150846,-0.216025915329698,-0.0152584217655336
"LRBS_use","~","asin_PCTURB_WS","u2",-0.175961875995936,0.0496609058111931,-3.54326754862122,0.000395201539795886,-0.27329546282551,-0.0786282891663612
"LRBS_use","~","Lpt01_XCMGW","x2",0.126904097530866,0.0526758160281642,2.40915294910694,0.0159895954209481,0.023661395259407,0.230146799802326
"LRBS_use","~","W1_HAG","ha2",-0.194512389963977,0.065826858279175,-2.95490921257461,0.00312761072339529,-0.323530661406582,-0.065494118521372
"LRBS_use","~","PSUMPY_SY_WS_sc","p2",0.206514804763007,0.04989645571786,4.13886721595511,3.49024873416148e-05,0.108719548599804,0.30431006092621
"LRBS_use","~","L_STRM_POWER","sp2",-0.404148491576966,0.0489401267546637,-8.25801889731422,2.22044604925031e-16,-0.500069377414931,-0.308227605739
"L_NTL","~","asin_PCTURB_WS","u4",0.18060766934603,0.0610883967644831,2.95649712403381,0.00311155133324403,0.0608766118143505,0.30033872687771
"L_NTL","~","Lpt01_XCMGW","x3",-0.226392933113447,0.0401142809936406,-5.64369913920026,1.66434814818928e-08,-0.305015479126702,-0.147770387100191
"L_NTL","~","evap_index_sc","e2",0.256958193246261,0.0554625047370032,4.63300737074041,3.60391702503016e-06,0.148253681469352,0.365662705023169
"L_NTL","~","asin_PCTWET_WsRp100","w2",0.178012718652556,0.0405259696527317,4.392559146097,1.12024140122013e-05,0.0985832776946387,0.257442159610473
"L_SULF","~","LQbkf_kmcl","b2",-0.383373724430632,0.0558692038985191,-6.86198652708553,6.79101219702716e-12,-0.492875351916655,-0.27387209694461
"L_SULF","~","PSUMPY_SY_WS_sc","p5",-0.152529191353515,0.0616799473763379,-2.4729137724918,0.0134016473939045,-0.273419666779463,-0.0316387159275674
"EPT_RICH_sc","~","Lpt01_XCMGW","x1",0.202271357769936,0.0515603969257991,3.92299846064076,8.74537103052742e-05,0.101214836766781,0.303327878773092
"EPT_RICH_sc","~","LRBS_use","r1",0.252492834480898,0.0439984611907221,5.7386742092276,9.54205758851856e-09,0.166257435171899,0.338728233789896
"EPT_RICH_sc","~","L_NTL","n1",-0.239096449086788,0.0536149800571191,-4.45950830965646,8.21478886114946e-06,-0.344179879030575,-0.134013019143002
"EPT_RICH_sc","~","L_SULF","su1",-0.121399859267442,0.0549673275835908,-2.2085821633374,0.027203717112934,-0.229133841657695,-0.0136658768771894
"EPT_RICH_sc","~","LQbkf_kmcl","b1",0.140014744954272,0.0587898492235194,2.38161428892146,0.01723694111632,0.0247887578196337,0.25524073208891
"EPT_RICH_sc","~","asin_PCTNATTERR_WsRp100","rn1",0.12646521545213,0.0511472854498222,2.47256944997009,0.0134145646217969,0.026218378063489,0.226712052840771
"LQLow_kmcl","~~","LQbkf_kmcl","",0.664826567131506,0.0342022864709688,19.4380737584844,0,0.597791317459485,0.731861816803526
"L_STRM_POWER","~~","LQLow_kmcl","",0.449673872732514,0.0491211822891673,9.15437804581672,0,0.35339812456772,0.545949620897309
"L_STRM_POWER","~~","LQbkf_kmcl","",0.623217233004006,0.0351097369772559,17.7505526004859,0,0.554403413021911,0.692031052986102
"L_NTL","~~","L_SULF","",0.183101503337828,0.0523829569676531,3.49544038628622,0.000473280162272882,0.080432794277516,0.285770212398139
"Lpt01_XCMGW","~~","Lpt01_XCMGW","",0.70193257827822,0.0478012993195391,14.6843828153286,0,0.608243753197704,0.795621403358735
"L_STRM_POWER","~~","L_STRM_POWER","",0.781448417938016,0.0379957930526848,20.5667089736609,0,0.706978031990717,0.855918803885315
"LQLow_kmcl","~~","LQLow_kmcl","",0.674103457855255,0.0424453202213297,15.8816909459079,0,0.59091215890918,0.757294756801331
"LQbkf_kmcl","~~","LQbkf_kmcl","",0.633339298774859,0.0319204523558951,19.8411755483124,0,0.570776361787078,0.69590223576264
"evap_index_sc","~~","evap_index_sc","",0.670355930265889,0.0446735270874216,15.0056638454821,0,0.582797426112168,0.75791443441961
"LRBS_use","~~","LRBS_use","",0.781335695365816,0.0368709602056591,21.1910861829384,0,0.709069941287314,0.853601449444317
"L_NTL","~~","L_NTL","",0.772979656475301,0.0412483825931905,18.739635541562,0,0.692134312172118,0.853825000778483
"L_SULF","~~","L_SULF","",0.772565706823432,0.0449760833314169,17.1772562126097,0,0.684414203328183,0.860717210318682
"EPT_RICH_sc","~~","EPT_RICH_sc","",0.641764904705064,0.0476257367220161,13.475170125996,0,0.548420175992725,0.735109633417402
"W1_HAG","~~","W1_HAG","",1,0,NA,NA,1,1
"W1_HAG","~~","PSUMPY_SY_WS_sc","",-0.320491489997509,0,NA,NA,-0.320491489997509,-0.320491489997509
"W1_HAG","~~","L_NABD_NrmStorWs_ratio","",0.185639367562439,0,NA,NA,0.185639367562439,0.185639367562439
"W1_HAG","~~","asin_PCTNATTERR_WsRp100","",-0.087883934186724,0,NA,NA,-0.087883934186724,-0.087883934186724
"W1_HAG","~~","asin_PCTURB_WS","",0.00534765549800149,0,NA,NA,0.00534765549800149,0.00534765549800149
"W1_HAG","~~","drought_mean","",0.010543275835637,0,NA,NA,0.010543275835637,0.010543275835637
"W1_HAG","~~","asin_PCTWET_WsRp100","",0.0823318302388444,0,NA,NA,0.0823318302388444,0.0823318302388444
"PSUMPY_SY_WS_sc","~~","PSUMPY_SY_WS_sc","",1,0,NA,NA,1,1
"PSUMPY_SY_WS_sc","~~","L_NABD_NrmStorWs_ratio","",-0.193129273339922,0,NA,NA,-0.193129273339922,-0.193129273339922
"PSUMPY_SY_WS_sc","~~","asin_PCTNATTERR_WsRp100","",0.03001491405509,0,NA,NA,0.03001491405509,0.03001491405509
"PSUMPY_SY_WS_sc","~~","asin_PCTURB_WS","",0.188877793881233,0,NA,NA,0.188877793881233,0.188877793881233
"PSUMPY_SY_WS_sc","~~","drought_mean","",-0.0456762548815291,0,NA,NA,-0.0456762548815291,-0.0456762548815291
"PSUMPY_SY_WS_sc","~~","asin_PCTWET_WsRp100","",-0.0912755693414036,0,NA,NA,-0.0912755693414036,-0.0912755693414036
"L_NABD_NrmStorWs_ratio","~~","L_NABD_NrmStorWs_ratio","",1,0,NA,NA,1,1
"L_NABD_NrmStorWs_ratio","~~","asin_PCTNATTERR_WsRp100","",-0.136926001749786,0,NA,NA,-0.136926001749786,-0.136926001749786
"L_NABD_NrmStorWs_ratio","~~","asin_PCTURB_WS","",0.119469158692323,0,NA,NA,0.119469158692323,0.119469158692323
"L_NABD_NrmStorWs_ratio","~~","drought_mean","",0.0798138781652917,0,NA,NA,0.0798138781652917,0.0798138781652917
