"lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"L_SULF","~","W1_HNOAG","na3",0.136693512081232,0.049762030991127,2.74694399241072,0.00601534057841713,0.0391617235410574,0.234225300621407
"L_SULF","~","LQLow_kmcl","l4",-0.316013286711115,0.0526216221514523,-6.00538854164521,1.90874249739181e-09,-0.419149770936037,-0.212876802486194
"L_SULF","~","PSUMPY_SY_WS_sc","p6",-0.339763152615958,0.0554051780749352,-6.13233572061496,8.6598106463498e-10,-0.448355306199859,-0.231170999032057
"L_SULF","~","drought_mean","ph4",-0.131057261830003,0.0488116951300155,-2.68495616636375,0.00725393190355228,-0.226726426309182,-0.0353880973508233
"OE_SCORE","~","LRBS_use","r1",0.183687400187317,0.0519546823700283,3.53553119387913,0.000406956194785701,0.0818580939138436,0.285516706460791
"OE_SCORE","~","L_NTL","n1",-0.153949487647242,0.0626129188952612,-2.45874957378633,0.0139421832840856,-0.276668553648881,-0.0312304216456021
"OE_SCORE","~","L_SULF","su1",-0.252697388860229,0.0584331922346867,-4.32455217995475,1.52842024894184e-05,-0.367224341141921,-0.138170436578538
"OE_SCORE","~","asin_PCTAGR_WS","a1",0.230736371819048,0.0712269688031901,3.2394523548602,0.00119759472990522,0.0911340782368374,0.370338665401259
"OE_SCORE","~","asin_PCTNATTERR_WsRp100","rn1",0.254073321314221,0.0917203016345888,2.77008815699759,0.00560411223346158,0.0743048334592769,0.433841809169166
"OE_SCORE","~","asin_PCTWET_WsRp100","w1",0.13597756141345,0.059069884872518,2.30197776255888,0.0213364262665652,0.020202714492387,0.251752408334512
"OE_SCORE","~","L_STRM_POWER","sp1",0.286200668206162,0.0549400625460583,5.20932548932265,1.89528373883974e-07,0.17852012430751,0.393881212104815
"LQLow_kmcl","~~","LQbkf_kmcl","",0.571777141539433,0.0433988821009429,13.1749278750895,0,0.486716895652285,0.656837387426581
"L_STRM_POWER","~~","LQLow_kmcl","",0.443506390692304,0.0579814218135213,7.64911202279069,2.02060590481778e-14,0.329864892165377,0.55714788921923
"L_STRM_POWER","~~","LQbkf_kmcl","",0.357127034382425,0.062943131083553,5.67380472236695,1.39660327747038e-08,0.233760764384478,0.480493304380373
"L_NTL","~~","L_SULF","",0.229411015511481,0.055485555441141,4.13460789366775,3.55561181288877e-05,0.120661325184644,0.338160705838318
"L_STRM_POWER","~~","L_STRM_POWER","",0.632990662296887,0.0498402410599399,12.7003932732915,0,0.535305584838611,0.730675739755164
"LQLow_kmcl","~~","LQLow_kmcl","",0.637608532948009,0.0445676605100469,14.3065291211387,0,0.550257523473109,0.724959542422909
"LQbkf_kmcl","~~","LQbkf_kmcl","",0.6526974342958,0.0445713746797685,14.6438703985513,0,0.565339145182013,0.740055723409587
"evap_index_sc","~~","evap_index_sc","",0.526161578965833,0.0446964209743643,11.7718950979904,0,0.438558203618238,0.613764954313428
"LRBS_use","~~","LRBS_use","",0.798967108294145,0.0463556525392692,17.2355918756039,0,0.708111698837325,0.889822517750965
"L_NTL","~~","L_NTL","",0.731423574188834,0.0440851832707931,16.5911428721089,0,0.645018202726232,0.817828945651436
"L_SULF","~~","L_SULF","",0.614984216885019,0.0475370478089417,12.9369459238767,0,0.521813315248135,0.708155118521904
"OE_SCORE","~~","OE_SCORE","",0.676010519827855,0.0466306450943194,14.4971299123247,0,0.58461613486712,0.767404904788591
"drought_mean","~~","drought_mean","",1,0,NA,NA,1,1
"drought_mean","~~","L_NABD_NrmStorWs_ratio","",0.135876918230211,0,NA,NA,0.135876918230211,0.135876918230211
"drought_mean","~~","W1_HAG","",-0.111112549045979,0,NA,NA,-0.111112549045979,-0.111112549045979
"drought_mean","~~","asin_PCTNATTERR_WsRp100","",0.0689815170914442,0,NA,NA,0.0689815170914442,0.0689815170914442
"drought_mean","~~","asin_PCTAGR_WS","",-0.199369422434443,0,NA,NA,-0.199369422434443,-0.199369422434443
"drought_mean","~~","PSUMPY_SY_WS_sc","",-0.068354805465031,0,NA,NA,-0.068354805465031,-0.068354805465031
